"mode","tile","out_name","year","original","mean_height","mean_change","mean_abs_change","relative_mean_change","relative_mean_abs_change","mae","rmse","correlation","SD","sd_change","relative_sd_change","wasserstein","q05_shift","q25_shift","q50_shift","q75_shift","q95_shift","shuffle_percentage","patch_size"
"shuffle","49NHC","49NHC_shuffle_10.0_64x64_ST512","2020",FALSE,39.6583749504467,-0.445326631744656,0.92853622378871,-1.11043772563481,2.31533795424271,0.92853622378871,3.01252693503693,0.898515448610874,6.71666324028442,0.251552990340736,3.890931176973,0.446000348685019,-1,0,0,0,-1,10,64
