"mode","tile","out_name","year","original","mean_height","mean_change","mean_abs_change","relative_mean_change","relative_mean_abs_change","mae","rmse","correlation","SD","sd_change","relative_sd_change","wasserstein","q05_shift","q25_shift","q50_shift","q75_shift","q95_shift","shuffle_percentage","patch_size"
"shuffle","49NHC","49NHC_shuffle_20.0_64x64_ST512","2020",FALSE,39.2392369636122,-0.864464618579106,1.78038019278223,-2.15557313782473,4.43944105541828,1.78038019278223,4.30896447799687,0.804450748551729,6.95334646518196,0.48823621523828,7.55186217037108,0.865904946529249,-3,-1,-1,0,-1,20,64
