"","Step","Minutes"
"1","1/11",12.12
"2","2/11",11.96
"3","3/11",11.94
"4","4/11",11.74
"5","5/11",11.52
"6","6/11",11.61
"7","7/11",11.4
"8","8/11",11.4
"9","9/11",11.39
"10","10/11",11.42
"11","11/11",11.42
