"","Step","Minutes"
"1","1/11",13.11
"2","2/11",13.49
"3","3/11",13.57
"4","4/11",12.83
"5","5/11",13.05
"6","6/11",13.73
"7","7/11",12.57
"8","8/11",13.8
"9","9/11",13.81
"10","10/11",14.76
"11","11/11",13.99
