"","Step","Minutes"
"1","1/451",10.63
"2","2/451",8.71
"3","3/451",7.02
"4","4/451",8.68
"5","5/451",12.17
"6","6/451",27.76
"7","7/451",18.77
"8","8/451",18.82
"9","9/451",7.08
"10","10/451",8.76
"11","11/451",22.54
"12","12/451",22.33
"13","13/451",8.64
"14","14/451",7.06
"15","15/451",19
"16","16/451",18.79
"17","17/451",27.69
"18","18/451",12.05
"19","19/451",8.7
"20","20/451",6.99
"21","21/451",8.62
"22","22/451",10.46
