"","Step","Minutes"
"1","1/11",12.05
"2","2/11",13.53
"3","3/11",12.38
"4","4/11",12.3
"5","5/11",11.29
"6","6/11",12.24
"7","7/11",12.85
"8","8/11",10.73
"9","9/11",11.24
"10","10/11",11.15
"11","11/11",11.32
