"","Step","Minutes"
"1","1/11",8.34
"2","2/11",8.2
"3","3/11",8.22
"4","4/11",8.28
"5","5/11",8.32
"6","6/11",8.18
"7","7/11",8.22
"8","8/11",8.23
"9","9/11",8.2
"10","10/11",8.22
"11","11/11",8.18
