"","Step","Minutes"
"1","1/11",8.2
"2","2/11",8.14
"3","3/11",8.11
"4","4/11",8.11
"5","5/11",8.11
"6","6/11",8.13
"7","7/11",8.12
"8","8/11",8.13
"9","9/11",8.15
"10","10/11",8.12
"11","11/11",8.12
