"","Step","Minutes"
"1","1/11",12.65
"2","2/11",10.39
"3","3/11",12.55
"4","4/11",12.61
"5","5/11",11.96
"6","6/11",12.52
"7","7/11",13.9
"8","8/11",12.11
"9","9/11",13.82
"10","10/11",9.84
"11","11/11",8.26
