"mode","tile","out_name","year","original","mean_height","mean_change","mean_abs_change","relative_mean_change","relative_mean_abs_change","mae","rmse","correlation","SD","sd_change","relative_sd_change","wasserstein","q05_shift","q25_shift","q50_shift","q75_shift","q95_shift","shuffle_percentage","patch_size","time_min"
"shuffle","34UFD","34UFD_shuffle_2.5_  1x  1_ST512","2020",FALSE,4.25034887063773,0.444108933714164,0.711143250133766,11.6679174480293,18.6836159022743,0.711143250133766,1.09988303213073,0.952783109270726,3.04718655069466,-0.251546031070159,-7.62553571213045,0.518767774014105,0,1,1,0,0,2.5,1,14.2457497557004
"shuffle","35VML","35VML_shuffle_2.5_  1x  1_ST512","2020",FALSE,3.10462839555039,0.424960159200275,0.508241233398981,15.8586855430693,18.9665730445512,0.508241233398981,0.857593808754752,0.920266426519375,1.88171517503953,0.0371766414458146,2.01549822726572,0.424960750978869,0,1,1,0,0,2.5,1,10.2840887467066
"shuffle","49NHC","49NHC_shuffle_2.5_  1x  1_ST512","2020",FALSE,37.8299255344723,-2.27377604771907,2.35326696907034,-5.66974109125323,5.86795451848103,2.35326696907034,3.13756558684097,0.947750636148247,6.77582330419102,0.310713054247335,4.80599776701475,2.27716142392494,-3,-3,-2,-2,-2,2.5,1,7.35410080353419
"shuffle","49UCP","49UCP_shuffle_2.5_  1x  1_ST512","2020",FALSE,2.73999146201807,0.283917181425666,0.446396069718945,11.5597962027918,18.1751860375849,0.446396069718945,0.918103221475473,0.974368315576291,3.87404917517368,0.04646920789807,1.2140623656557,0.307019104351779,0,0,0,1,1,2.5,1,9.75295793215434
"shuffle","55HEV","55HEV_shuffle_2.5_  1x  1_ST512","2020",FALSE,5.63750141413925,0.183840359632486,0.637934547178506,3.37095315963145,11.6973633088425,0.637934547178506,1.02168489162421,0.988116173287827,5.25039670597963,-0.536555031911596,-9.27180761502459,0.535164848620995,1,1,1,0,-1,2.5,1,12.6904272754987
"shuffle","34UFD","34UFD_shuffle_5.0_  1x  1_ST512","2020",FALSE,4.6249014964956,0.818661559572042,1.16733473560747,21.5084065413316,30.6689739730644,1.16733473560747,1.59399333664675,0.911016172939878,2.8631044050849,-0.43562817667992,-13.2059257876205,0.932513159384336,1,1,1,1,-1,5,1,14.8669245004654
"shuffle","35VML","35VML_shuffle_5.0_  1x  1_ST512","2020",FALSE,3.50433638240777,0.824668146057649,0.898974509664516,30.7750091922163,33.5479779724142,0.898974509664516,1.2723225236217,0.86642776605947,1.89902171343608,0.0544831798423604,2.95375666325662,0.824668257016139,1,1,1,1,1,5,1,10.5042358398437
"shuffle","49NHC","49NHC_shuffle_5.0_  1x  1_ST512","2020",FALSE,35.6199639532358,-4.48373762895557,4.5564208991442,-11.1803585506098,11.3615968585991,4.5564208991442,5.70447977112069,0.87307141769818,7.22562589376299,0.760515643819305,11.7633824392388,4.4871290692511,-6,-6,-5,-3,-3,5,1,7.79029239416122
"shuffle","49UCP","49UCP_shuffle_5.0_  1x  1_ST512","2020",FALSE,2.99306378942721,0.536989508834806,0.765308404529521,21.8637324236499,31.1598232421915,0.765308404529521,1.3759400577945,0.946706845752715,3.91503059542346,0.0874506281478529,2.28474986533327,0.581575109467445,0,0,0,1,1,5,1,9.76397627989451
"shuffle","55HEV","55HEV_shuffle_5.0_  1x  1_ST512","2020",FALSE,5.75661077659575,0.302949722088987,1.08388760557043,5.55497892262,19.8744952195871,1.08388760557043,1.55004691753089,0.974919342317838,4.83429032680242,-0.9526614110888,-16.4622318318478,0.943755794209723,1,1,1,0,-2,5,1,13.1501077969869
"shuffle","34UFD","34UFD_shuffle_10.0_  1x  1_ST512","2020",FALSE,5.17728930240481,1.37104936548125,1.80188051752362,36.0210966255957,47.3401715967495,1.80188051752362,2.26552212998568,0.838677987315568,2.6081084313664,-0.690624150398417,-20.9360453834949,1.51669933766446,1,2,2,1,-1,10,1,15.4715081691742
"shuffle","35VML","35VML_shuffle_10.0_  1x  1_ST512","2020",FALSE,4.20707052059881,1.52740228424869,1.58188167966032,56.9996786739957,59.0327436136254,1.58188167966032,1.96732675778467,0.777497523634266,1.87208133326242,0.0275427996687023,1.49320814757069,1.52740313493044,1,2,2,2,1,10,1,10.076817437013
"shuffle","49NHC","49NHC_shuffle_10.0_  1x  1_ST512","2020",FALSE,31.7590453383432,-8.34465624384809,8.41195699513485,-20.8076958351238,20.9755126416318,8.41195699513485,9.93869965905755,0.737806992984113,7.94801341645493,1.48290316651125,22.9370128146565,8.34860646706158,-10,-11,-9,-6,-5,10,1,7.51682333548864
"shuffle","49UCP","49UCP_shuffle_10.0_  1x  1_ST512","2020",FALSE,3.42273917214922,0.966664891556816,1.28889711676917,39.3581293202442,52.4779371273041,1.28889711676917,2.0786593473952,0.889594565102051,3.97945210071069,0.151872133435076,3.96783698142237,1.04481863678862,0,1,1,2,1,10,1,9.93914932807287
"shuffle","55HEV","55HEV_shuffle_10.0_  1x  1_ST512","2020",FALSE,5.87866271051764,0.425001656010872,1.71388756001707,7.79296057754931,31.4263674050803,1.71388756001707,2.2895078659935,0.946392890010079,4.2249389604344,-1.56201277745682,-26.9919786479163,1.51457499781728,1,2,2,0,-3,10,1,12.5904735048612
"shuffle","34UFD","34UFD_shuffle_15.0_  1x  1_ST512","2020",FALSE,5.53496290967947,1.72872297275591,2.2033990850869,45.4181292142389,57.889127369827,2.2033990850869,2.68377757059565,0.784054805392089,2.43826313015823,-0.860469451606595,-26.0848501743735,1.88098410648798,2,3,3,1,-1,15,1,16.0389438311259
"shuffle","35VML","35VML_shuffle_15.0_  1x  1_ST512","2020",FALSE,4.75811491409913,2.07844667774902,2.12351670119833,77.5635822955455,79.2455077980363,2.12351670119833,2.50364728137126,0.705924790606108,1.79349677782364,-0.0510417557700826,-2.76718294795598,2.07844704761066,2,2,3,2,2,15,1,10.1159720857938
"shuffle","49NHC","49NHC_shuffle_15.0_  1x  1_ST512","2020",FALSE,28.8100472852799,-11.2936542969115,11.3563899758274,-28.1611269068653,28.3175605437639,11.3563899758274,12.9513055147849,0.649868541096188,8.20701816750458,1.7419079175609,26.9432051460541,11.2978795851552,-12,-15,-12,-9,-6,15,1,7.79404464562734
"shuffle","49UCP","49UCP_shuffle_15.0_  1x  1_ST512","2020",FALSE,3.75844075747082,1.30236647687842,1.69407112118501,53.0263472554375,68.9747510721215,1.69407112118501,2.59168097221739,0.837868683404653,4.01644911437813,0.188869147102522,4.93442720249564,1.40211413006619,0,1,1,3,1,15,1,10.9159024834633
"shuffle","55HEV","55HEV_shuffle_15.0_  1x  1_ST512","2020",FALSE,5.93034117418087,0.476680119674107,2.14654854109517,8.74055272063875,39.3597717137429,2.14654854109517,2.78951120660733,0.918953685230892,3.78633004174762,-2.0006216961436,-34.5712524789887,1.89777561276275,2,2,2,0,-4,15,1,13.6727730909983
"shuffle","34UFD","34UFD_shuffle_20.0_  1x  1_ST512","2020",FALSE,5.77048747801636,1.9642475410928,2.47004029685197,51.6059831656441,64.8944979240696,2.47004029685197,2.95863657449334,0.742898814454585,2.31211123652422,-0.986621345240605,-29.9091035961685,2.11606775527404,2,3,3,1,-1,20,1,15.3071913361549
"shuffle","35VML","35VML_shuffle_20.0_  1x  1_ST512","2020",FALSE,5.17323005058681,2.49356181423669,2.53495901937924,93.0548707638929,94.5997338398884,2.53495901937924,2.9076741128573,0.646022619529014,1.69593380335609,-0.148604730237633,-8.05647198641635,2.49356181423683,2,3,3,2,2,20,1,10.4517446279526
"shuffle","49NHC","49NHC_shuffle_20.0_  1x  1_ST512","2020",FALSE,26.6073865501924,-13.4963150319989,13.555844597744,-33.6535394478204,33.8019785279962,13.555844597744,15.1051357590864,0.590872275044879,8.15707784584661,1.69196759590292,26.1707462129925,13.5007035719506,-14,-18,-15,-11,-7,20,1,8.00184594790141
"shuffle","49UCP","49UCP_shuffle_20.0_  1x  1_ST512","2020",FALSE,4.02327646939179,1.56720218879938,2.01392196740664,63.8092341580717,81.9976001263644,2.01392196740664,2.98018156357015,0.793575968852833,4.03809948409991,0.210519516824299,5.50006841461609,1.68223499235505,0,1,2,3,1,20,1,10.4353251338005
"shuffle","55HEV","55HEV_shuffle_20.0_  1x  1_ST512","2020",FALSE,5.95565329513984,0.501992240633069,2.46718758534725,9.20468352572509,45.2391074672385,2.46718758534725,3.15651062787463,0.893442349918167,3.45134437213734,-2.33560736575388,-40.3598901725934,2.17612300209352,2,2,2,0,-5,20,1,12.8985441883405
"shuffle","34UFD","34UFD_shuffle_25.0_  1x  1_ST512","2020",FALSE,5.93303573722184,2.12679580029828,2.65613899720623,55.8765562745181,69.7838034707051,2.65613899720623,3.14914253032079,0.711350409294835,2.2104628980114,-1.08826968375342,-32.9905397536407,2.27675915380517,2,3,3,2,-1,25,1,16.1114090204239
"shuffle","35VML","35VML_shuffle_25.0_  1x  1_ST512","2020",FALSE,5.47975587875851,2.8000876424084,2.84089375321023,104.493817720596,106.016622306936,2.84089375321023,3.20853900192959,0.594477006746867,1.60081739911649,-0.243721134477228,-13.2131224172577,2.80008764240833,3,3,4,3,2,25,1,10.5773946245511
"shuffle","49NHC","49NHC_shuffle_25.0_  1x  1_ST512","2020",FALSE,24.9210298723407,-15.1826717098506,15.2393882644506,-37.85852953931,37.9999542765844,15.2393882644506,16.7076582554257,0.549103090020614,7.95878274320993,1.49367249326625,23.1035888874325,15.1872596378165,-14,-19,-17,-13,-9,25,1,8.15462822119395
"shuffle","49UCP","49UCP_shuffle_25.0_  1x  1_ST512","2020",FALSE,4.2325700164264,1.776495735834,2.2670555024431,72.3307006580236,92.3040284390864,2.2670555024431,3.27385953898017,0.757022885678758,4.0411291108668,0.213549143591189,5.57922095467515,1.90304945392626,0,1,2,4,1,25,1,10.4550636291504
"shuffle","55HEV","55HEV_shuffle_25.0_  1x  1_ST512","2020",FALSE,5.96888094579472,0.515219891287954,2.71912195858715,9.44722978084949,49.8586533231678,2.71912195858715,3.44565207147023,0.869172197420543,3.18114898231341,-2.60580275557781,-45.0289353290403,2.39212303017748,2,3,2,0,-6,25,1,13.3323654294014
"shuffle","34UFD","34UFD_shuffle_30.0_  1x  1_ST512","2020",FALSE,6.05335261495893,2.24711267803537,2.79678157224479,59.037599186446,73.4788562621547,2.79678157224479,3.29295580242122,0.684978604635934,2.12531172336775,-1.17342085839707,-35.5718697806444,2.39434004728477,2,4,3,2,-1,30,1,15.8516512950261
"shuffle","35VML","35VML_shuffle_30.0_  1x  1_ST512","2020",FALSE,5.7062691460599,3.02660090970978,3.0681337615998,112.946851727892,114.496776876334,3.0681337615998,3.4339707631034,0.548639159202059,1.51560851196999,-0.328930021623731,-17.8326457069387,3.02660100217527,3,4,4,3,2,30,1,10.8083402514458
"shuffle","49NHC","49NHC_shuffle_30.0_  1x  1_ST512","2020",FALSE,23.6265963752252,-16.4771052069661,16.5328073030094,-41.0862453013142,41.2251404502546,16.5328073030094,17.9200092722177,0.516864975175803,7.7005228155354,1.23541256559171,19.1089172161059,16.4819514084591,-15,-20,-19,-15,-10,30,1,8.35402529637019
"shuffle","49UCP","49UCP_shuffle_30.0_  1x  1_ST512","2020",FALSE,4.40358118479864,1.94750690420623,2.47665608502268,79.2934855266875,100.83799600822,2.47665608502268,3.50998575026758,0.725349696287412,4.03525365652069,0.207673689245074,5.42571784314389,2.08194870955426,0,1,2,4,1,30,1,10.8689652403196
"shuffle","55HEV","55HEV_shuffle_30.0_  1x  1_ST512","2020",FALSE,5.97917704973294,0.525515995226175,2.92411998955365,9.63602229720348,53.6175600267133,2.92411998955365,3.68095126007276,0.845843234837481,2.95990687873418,-2.82704485915704,-48.8520552305007,2.56656963522574,2,3,2,0,-6,30,1,13.5890639980634
"shuffle","34UFD","34UFD_shuffle_50.0_  1x  1_ST512","2020",FALSE,6.34429451334003,2.53805457641647,3.15860294781305,66.6814131131177,82.9848617049093,3.15860294781305,3.66659052713421,0.598326315311386,1.84685940181598,-1.45187317994884,-44.0130608941962,2.68381586804612,3,4,3,2,-1,50,1,16.6610239227613
"shuffle","35VML","35VML_shuffle_50.0_  1x  1_ST512","2020",FALSE,6.16300492109201,3.4833366847419,3.53255385552671,129.991341371663,131.828030336258,3.53255385552671,3.90893894408414,0.399044138594209,1.27048639325015,-0.574052140343567,-31.1217212266713,3.48333668474219,4,4,4,3,2,50,1,11.2386925260226
"shuffle","49NHC","49NHC_shuffle_50.0_  1x  1_ST512","2020",FALSE,20.4626483879249,-19.6410531942665,19.6975986599423,-48.9756616456282,49.116659766612,19.6975986599423,20.8646463237301,0.42691625575607,6.68214943888806,0.217039188944379,3.35708411076624,19.6481097036568,-16,-23,-23,-19,-14,50,1,8.66128923495611
"shuffle","49UCP","49UCP_shuffle_50.0_  1x  1_ST512","2020",FALSE,4.83098439643532,2.37491011584292,3.01970828248663,96.6953701119369,122.948573109046,3.01970828248663,4.07616177262957,0.636141367863396,3.93594110313836,0.108361135862747,2.83106131783515,2.53555614988263,0,1,3,4,1,50,1,11.0960073232651
"shuffle","55HEV","55HEV_shuffle_50.0_  1x  1_ST512","2020",FALSE,6.02286012991567,0.569199075408905,3.48752100835244,10.4370086391514,63.9482537234403,3.48752100835244,4.32990399555383,0.753564376375505,2.37282604601266,-3.41412569187856,-58.9969615527272,3.03215555611157,3,3,3,-1,-8,50,1,13.9813968499502
"shuffle","34UFD","34UFD_shuffle_65.0_  1x  1_ST512","2020",FALSE,6.47860292635711,2.67236298943354,3.34968369210248,70.2100506988404,88.0050587354695,3.34968369210248,3.87459241881283,0.526323452980871,1.67539369645807,-1.62333888530675,-49.2109877072322,2.82851004518784,4,4,3,1,-1,65,1,17.1692511121432
"shuffle","35VML","35VML_shuffle_65.0_  1x  1_ST512","2020",FALSE,6.27861233506796,3.59894409871784,3.65583852404059,134.305584918969,136.428774071677,3.65583852404059,4.04754052826688,0.305410703127434,1.15089378905909,-0.693644744534628,-37.6053268555576,3.59894411721088,5,5,4,3,2,65,1,11.4729390144348
"shuffle","49NHC","49NHC_shuffle_65.0_  1x  1_ST512","2020",FALSE,19.1504020939908,-20.9532994882005,21.0171380160024,-52.247794247265,52.4069778769134,21.0171380160024,22.1125262231436,0.36951253659283,6.10813776953756,-0.356972480406122,-5.52152193242538,20.9628027341063,-16,-23,-24,-21,-16,65,1,8.88798741499583
"shuffle","49UCP","49UCP_shuffle_65.0_  1x  1_ST512","2020",FALSE,5.00875031354987,2.55267603295747,3.26765115472503,103.933177148932,133.043661608511,3.26765115472503,4.31567428031437,0.587862990988817,3.83799625823007,0.0104162909544567,0.272137774873736,2.7320979471976,0,2,3,5,1,65,1,11.5474260290464
"shuffle","55HEV","55HEV_shuffle_65.0_  1x  1_ST512","2020",FALSE,6.05925551685656,0.605594462349793,3.76853315216749,11.1043656049975,69.1009784895463,3.76853315216749,4.6542541424137,0.680945015874675,2.11444613623715,-3.67250560165407,-63.461832204468,3.2442359558683,3,4,3,-1,-8,65,1,14.4109856406848
"shuffle","34UFD","34UFD_shuffle_80.0_  1x  1_ST512","2020",FALSE,6.56921742554494,2.76297748862137,3.50589533358718,72.5907334905057,92.1091521208949,3.50589533358718,4.05554289946637,0.437116283897812,1.54637289081219,-1.75235969095263,-53.122211258941,2.93709409459274,4,5,3,1,-1,80,1,17.5988657712936
"shuffle","35VML","35VML_shuffle_80.0_  1x  1_ST512","2020",FALSE,6.31478906371354,3.63512082736342,3.70154653103693,135.655629978833,138.134507877687,3.70154653103693,4.11140175954482,0.215669843571096,1.06523361030786,-0.779304923285856,-42.2493165142793,3.63512208489304,5,5,4,3,2,80,1,11.8435883879662
"shuffle","49NHC","49NHC_shuffle_80.0_  1x  1_ST512","2020",FALSE,18.2694190782768,-21.8342825039145,21.912625237549,-54.4445565932756,54.6399069737733,21.912625237549,22.9883941121127,0.306617402593998,5.7055256616358,-0.759584588307883,-11.7489812074666,21.8449112769876,-16,-24,-25,-22,-18,80,1,8.95960149765015
"shuffle","49UCP","49UCP_shuffle_80.0_  1x  1_ST512","2020",FALSE,5.1245205593004,2.668446278708,3.45366563079435,108.64680680848,140.617311865719,3.45366563079435,4.50003448087496,0.543904271295737,3.75915106813774,-0.0684288991378699,-1.78778496394358,2.86808346642471,0,2,4,5,1,80,1,11.8495639363925
"shuffle","55HEV","55HEV_shuffle_80.0_  1x  1_ST512","2020",FALSE,6.08986455732604,0.636203502819273,3.98569299384741,11.6656223491104,73.0828878804952,3.98569299384741,4.90705890996731,0.603076955535149,1.95192550164551,-3.83502623624571,-66.2702301651335,3.38148026099782,3,4,3,-1,-9,80,1,14.6922293742498
"shuffle","34UFD","34UFD_shuffle_100.0_  1x  1_ST512","2020",FALSE,6.61520840719464,2.80896847027107,3.6609662482739,73.7990383375951,96.1832755933121,3.6609662482739,4.24960362081638,0.296593566194681,1.47277493929983,-1.82595764246499,-55.3533091029798,2.99906519154892,4,5,4,1,-1,100,1,18.2478360732396
"shuffle","35VML","35VML_shuffle_100.0_  1x  1_ST512","2020",FALSE,6.30315299537469,3.62348475902457,3.70692023195464,135.221394569351,138.335043930801,3.70692023195464,4.15192892933647,0.0820881233145879,1.00550842794617,-0.839030105647552,-45.487263636226,3.62348475902492,5,5,4,3,2,100,1,12.1837324420611
"shuffle","49NHC","49NHC_shuffle_100.0_  1x  1_ST512","2020",FALSE,17.5619130947524,-22.5417884874389,22.6765263433989,-56.208747816558,56.5447214315717,22.6765263433989,23.8041067629025,0.188732996579636,5.4856759527052,-0.979434297238486,-15.1495374305027,22.5523469560684,-17,-24,-26,-23,-19,100,1,9.37861245473226
"shuffle","49UCP","49UCP_shuffle_100.0_  1x  1_ST512","2020",FALSE,5.21637563689408,2.76030135630168,3.66102782949733,112.386721285803,149.060142782583,3.66102782949733,4.73711460546553,0.479904529120337,3.71961702387512,-0.10796294340049,-2.82065807438469,2.97051318398128,0,2,4,5,1,100,1,13.2764303366343
"shuffle","55HEV","55HEV_shuffle_100.0_  1x  1_ST512","2020",FALSE,6.11280439308236,0.659143338575592,4.21716485672863,12.0862542058952,77.3272268771391,4.21716485672863,5.18397220419679,0.487845517978027,1.86376446000749,-3.92318727788373,-67.793675419753,3.4593088686164,3,4,3,-1,-9,100,1,15.3054291407267
"shuffle","34UFD","34UFD_shuffle_2.5_  2x  2_ST512","2020",FALSE,3.68591851656184,-0.120321420361718,0.443905211247844,-3.16116225870326,11.6625651194926,0.443905211247844,0.84399616143391,0.967813095725771,3.09964142180035,-0.199091159964472,-6.03538343984097,0.154869572488626,0,0,0,0,-1,2.5,2,13.0924082914988
"shuffle","35VML","35VML_shuffle_2.5_  2x  2_ST512","2020",FALSE,2.75031047339818,0.0706422370480637,0.300238402626121,2.63623071280955,11.2043124799309,0.300238402626121,0.669159906512307,0.934640217395281,1.83609117527652,-0.00844735831719601,-0.457965944508516,0.0754639379977994,0,0,1,0,0,2.5,2,8.65380175113678
"shuffle","49NHC","49NHC_shuffle_2.5_  2x  2_ST512","2020",FALSE,38.7878059733865,-1.31589560880479,1.38999140432862,-3.28123229749231,3.46599278742355,1.38999140432862,2.03696305733529,0.97278877900912,6.70614731183768,0.241037061893998,3.72827457808778,1.31589560880499,-2,-1,-1,-1,-1,2.5,2,7.56302849451701
"shuffle","49UCP","49UCP_shuffle_2.5_  2x  2_ST512","2020",FALSE,2.47791680089775,0.0218425203053436,0.26323625953806,0.889326535355242,10.7177645895371,0.26323625953806,0.716873820374988,0.982321244645042,3.7568754148744,-0.0707045524012124,-1.84723906504136,0.0576169322306762,0,0,0,0,0,2.5,2,9.65878225962321
"shuffle","55HEV","55HEV_shuffle_2.5_  2x  2_ST512","2020",FALSE,5.42599499506498,-0.0276660594417839,0.366256554094008,-0.507293342312159,6.71579239034928,0.366256554094008,0.718021497913408,0.993243596949566,5.49528515807106,-0.291666579820158,-5.0400727884149,0.232889224302789,0,0,0,0,-1,2.5,2,10.9109818855921
"shuffle","34UFD","34UFD_shuffle_5.0_  2x  2_ST512","2020",FALSE,3.60535787655867,-0.200882060364894,0.695009540475552,-5.27770355242658,18.2597406362485,0.695009540475552,1.16380148417046,0.938776354822909,2.9469676159266,-0.351764965838223,-10.6636399622921,0.265200562785865,0,0,0,0,-1,5,2,13.7296219666799
"shuffle","35VML","35VML_shuffle_5.0_  2x  2_ST512","2020",FALSE,2.8264629457793,0.146794709429179,0.486178710641511,5.47809267721602,18.1432426614019,0.486178710641511,0.893051684743855,0.885038736985649,1.8291793780716,-0.0153591555221153,-0.832682822417975,0.155685535406632,0,0,1,0,0,5,2,12.6625863949458
"shuffle","49NHC","49NHC_shuffle_5.0_  2x  2_ST512","2020",FALSE,37.4779462892663,-2.62575529292506,2.68488432724653,-6.54741380304673,6.69485414393468,2.68488432724653,3.56464748399506,0.938771090543782,6.99141383946747,0.526303589523791,8.14067462389177,2.62575529292546,-4,-3,-3,-2,-2,5,2,8.6586575627327
"shuffle","49UCP","49UCP_shuffle_5.0_  2x  2_ST512","2020",FALSE,2.50123681547687,0.045162534884462,0.427452940755946,1.83880981293321,17.4039093252849,0.427452940755946,0.98135558193682,0.9666487731281,3.68996159855583,-0.137618368719786,-3.5954407196289,0.116330997050997,0,0,0,0,0,5,2,11.7520191987356
"shuffle","55HEV","55HEV_shuffle_5.0_  2x  2_ST512","2020",FALSE,5.40224724332176,-0.0514138111850047,0.631791388350619,-0.942739394163808,11.5847204664199,0.631791388350619,1.05528264136906,0.986720017021865,5.23321283295896,-0.553738904932261,-9.56874931765103,0.443354510908966,0,0,0,0,-2,5,2,15.4567068894704
"shuffle","34UFD","34UFD_shuffle_10.0_  2x  2_ST512","2020",FALSE,3.52879995096647,-0.277439985957088,1.03907247215323,-7.28908294155865,27.299184743279,1.03907247215323,1.59358747734589,0.881091846177492,2.73744627612438,-0.561286305640442,-17.0152108947296,0.405150530049993,0,0,0,0,-2,10,2,15.6947868625323
"shuffle","35VML","35VML_shuffle_10.0_  2x  2_ST512","2020",FALSE,2.98728628436531,0.307618048015195,0.75698213892951,11.4797064741936,28.2490992228415,0.75698213892951,1.19174622335321,0.801829171273461,1.81181558686739,-0.0327229467263306,-1.77404516795734,0.323657374365147,0,0,1,0,0,10,2,11.5961634039879
"shuffle","49NHC","49NHC_shuffle_10.0_  2x  2_ST512","2020",FALSE,34.937236350022,-5.16646523216934,5.21076352178101,-12.882764005165,12.9932233589503,5.21076352178101,6.44135444687113,0.86102094607565,7.56359745327956,1.09848720333587,16.9910049615232,5.16646523216849,-8,-7,-5,-4,-3,10,2,12.2189404249191
"shuffle","49UCP","49UCP_shuffle_10.0_  2x  2_ST512","2020",FALSE,2.54987875129758,0.0938044707051726,0.682465534989946,3.81928476049784,27.7868442490809,0.682465534989946,1.36263579316542,0.934809079250073,3.56820824184279,-0.259371725432826,-6.77638945888415,0.23220927875211,0,0,0,0,0,10,2,12.7965550223986
"shuffle","55HEV","55HEV_shuffle_10.0_  2x  2_ST512","2020",FALSE,5.36451598114225,-0.0891450733645209,1.06161037476498,-1.63459137767379,19.4660130901918,1.06161037476498,1.60635640362153,0.97156422005424,4.78875742708448,-0.998194310806745,-17.2490519364602,0.802069384619977,1,1,1,0,-3,10,2,17.7234491825104
"shuffle","34UFD","34UFD_shuffle_15.0_  2x  2_ST512","2020",FALSE,3.52215622835365,-0.284083708569912,1.27874945198305,-7.46363112356827,33.5961335379348,1.27874945198305,1.880323831084,0.827056907297164,2.59952020342849,-0.699212378336327,-21.1963947063041,0.498859486923389,0,0,0,-1,-2,15,2,16.3945235689481
"shuffle","35VML","35VML_shuffle_15.0_  2x  2_ST512","2020",FALSE,3.14879646521775,0.469128228867631,0.961352697475196,17.5069518869476,35.8758104616944,0.961352697475196,1.40733678573758,0.733200258786438,1.78510832663895,-0.0594302069547685,-3.22195529518055,0.490575209431624,0,1,1,1,0,15,2,8.95514489014943
"shuffle","49NHC","49NHC_shuffle_15.0_  2x  2_ST512","2020",FALSE,32.6142610659351,-7.48944051625627,7.53003947997939,-18.6751851344866,18.7764200881727,7.53003947997939,8.96605772902244,0.788757507115198,8.01569388468552,1.55058363474184,23.9838699541953,7.48944051625663,-10,-10,-8,-5,-4,15,2,7.81739828983943
"shuffle","49UCP","49UCP_shuffle_15.0_  2x  2_ST512","2020",FALSE,2.60234661265944,0.146272332067038,0.885205402499038,5.95553372399457,36.0414751904624,0.885205402499038,1.64606073399814,0.903613019261208,3.46304750897813,-0.364532458297484,-9.52383650803121,0.344785473791164,0,0,0,0,0,15,2,9.40697190364202
"shuffle","55HEV","55HEV_shuffle_15.0_  2x  2_ST512","2020",FALSE,5.33964284411269,-0.114018210394081,1.40753424139427,-2.09067283893376,25.8089790936149,1.40753424139427,2.05243165601471,0.954125369667574,4.42722951525421,-1.35972222263701,-23.4963463360849,1.0972734392195,1,1,1,0,-4,15,2,12.4552839040756
"shuffle","34UFD","34UFD_shuffle_20.0_  2x  2_ST512","2020",FALSE,3.55305283944924,-0.253187097474323,1.46026933757797,-6.65189535263415,38.3651414986268,1.46026933757797,2.08586624004115,0.778777728973986,2.50003627002843,-0.798696311736395,-24.2122176302358,0.593617924184616,0,0,0,-1,-2,20,2,13.6395413001378
"shuffle","35VML","35VML_shuffle_20.0_  2x  2_ST512","2020",FALSE,3.30015672793489,0.620488491584775,1.12620381056032,23.1554221215803,42.0277329589981,1.12620381056032,1.57684644333831,0.67548990935698,1.74751530622455,-0.0970232273691694,-5.260027134274,0.646590938795457,1,1,1,1,0,20,2,9.10939567486445
"shuffle","49NHC","49NHC_shuffle_20.0_  2x  2_ST512","2020",FALSE,30.574128984009,-9.52957259818231,9.56995408800618,-23.7623267235114,23.8630193983287,9.56995408800618,11.1045121946604,0.727565858104848,8.28505863854298,1.8199483885993,28.150307082778,9.52960600387456,-12,-13,-10,-7,-5,20,2,7.70339924097061
"shuffle","49UCP","49UCP_shuffle_20.0_  2x  2_ST512","2020",FALSE,2.65442284993435,0.198348569341946,1.05660926717223,8.0758375635978,43.0202488386214,1.05660926717223,1.87922487573293,0.872753651535765,3.37128553018746,-0.456294437088147,-11.9212254476535,0.450692838507401,0,0,0,0,-1,20,2,9.01333153645198
"shuffle","55HEV","55HEV_shuffle_20.0_  2x  2_ST512","2020",FALSE,5.3259949490937,-0.127666105413064,1.69671765480609,-2.34092482347365,31.1115347625787,1.69671765480609,2.42220831444083,0.935311586949107,4.12487031663458,-1.66208142125664,-28.721190300825,1.34700532008863,1,1,1,-1,-4,20,2,11.1149101654689
"shuffle","34UFD","34UFD_shuffle_25.0_  2x  2_ST512","2020",FALSE,3.6054045767513,-0.200835360172261,1.60654126379823,-5.27647661472934,42.2080922490856,1.60654126379823,2.24519590648517,0.735158856885542,2.42250020160718,-0.876232380157641,-26.5626982011636,0.674883400171267,0,0,0,-1,-2,25,2,14.3286992589633
"shuffle","35VML","35VML_shuffle_25.0_  2x  2_ST512","2020",FALSE,3.43955177321506,0.759883536864944,1.26557039498918,28.3573737433988,47.2286224772725,1.26557039498918,1.71835330866463,0.625386001609173,1.70460850832589,-0.139930025267833,-7.58618064731924,0.789578338987855,1,1,2,1,0,25,2,8.68665756384532
"shuffle","49NHC","49NHC_shuffle_25.0_  2x  2_ST512","2020",FALSE,28.8160927493821,-11.2876088328093,11.3287465253934,-28.1460523280517,28.2486306212296,11.3287465253934,12.8869175669232,0.677531830532583,8.38682102585818,1.9217107759145,29.7243310882632,11.2877268520746,-13,-15,-12,-9,-6,25,2,8.17275156180064
"shuffle","49UCP","49UCP_shuffle_25.0_  2x  2_ST512","2020",FALSE,2.70161746308465,0.245543182492245,1.20343132917724,9.9973842172648,48.9981650264654,1.20343132917724,2.07223427452753,0.843351717458228,3.28676804967279,-0.540811917602826,-14.1293434030528,0.547950353632236,0,1,0,1,-1,25,2,9.86826069752375
