"mode","run","tile","out_name","year","original","mean_height","mean_change","mean_abs_change","relative_mean_change","relative_mean_abs_change","mae","rmse","correlation","SD","sd_change","relative_sd_change","wasserstein","q05_shift","q25_shift","q50_shift","q75_shift","q95_shift","shuffle_percentage","patch_size","shuffle_type","time_min"
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_5.0_ 2x 2_local","2020",FALSE,15.20830260225,-0.783584863092956,1.37063697322761,-4.89988980219574,8.57082677825246,1.37063697322761,1.80569634729385,0.993421757289242,8.51929480786101,-1.24580221742219,-12.7577044467314,1.19369044568631,0,1,0,-2,-2,5,2,"local",45.4791728536288
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_10.0_ 2x 2_local","2020",FALSE,14.6249946661924,-1.3668957406965,2.44014112521205,-8.54743064089332,15.2586158554519,2.44014112521205,3.10152804503447,0.984429929991142,7.42107826037036,-2.344018504026,-24.0040478920016,2.21041809171972,0,1,0,-4,-5,10,2,"local",44.966926809152
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_15.0_ 2x 2_local","2020",FALSE,14.2047012166086,-1.7871956779833,3.31156237435864,-11.1756328205673,20.707752158398,3.31156237435864,4.16884941668357,0.972637338747077,6.49153888838122,-3.27355645252717,-33.5230362658461,3.06219997704923,1,2,-1,-5,-7,15,2,"local",43.2468623916308
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_20.0_ 2x 2_local","2020",FALSE,13.9154758914464,-2.07642591629273,4.02305821698312,-12.9842337781731,25.1568466674564,4.02305821698312,5.03176698009697,0.958804315950653,5.71420546760504,-4.05089070308926,-41.4833672119507,3.77538400880176,2,2,-1,-6,-8,20,2,"local",44.1387798627218
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_25.0_ 2x 2_local","2020",FALSE,13.7279197369587,-2.2639907072467,4.60727257569679,-14.1570997107919,28.810019864551,4.60727257569679,5.72748987693443,0.943512578942725,5.06502164767044,-4.70007477939926,-48.131370893279,4.36752086743785,3,3,-1,-7,-10,25,2,"local",42.4145134409269
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_30.0_ 2x 2_local","2020",FALSE,13.6165008920127,-2.37540850399425,5.0941978436825,-14.853814170479,31.8548443311871,5.0941978436825,6.29383397028646,0.927508884997051,4.51344906129135,-5.25164695914542,-53.779777978164,4.86226706544674,4,3,-1,-8,-11,30,2,"local",43.2319080551465
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_50.0_ 2x 2_local","2020",FALSE,13.5757094200484,-2.41621785433597,6.47236656340458,-15.1089847576172,40.4727113396265,6.47236656340458,7.79810044945104,0.862417077968504,2.89544076142496,-6.86965451624197,-70.3490782312496,6.2954102343978,7,5,-1,-9,-13,50,2,"local",49.2340967655182
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_65.0_ 2x 2_local","2020",FALSE,13.6808474939681,-2.31109383769341,7.20673412851115,-14.4516152839919,45.0647859384211,7.20673412851115,8.55222880541754,0.80110368611529,2.02290353748866,-7.74219151015116,-79.2843435970694,7.00117082929363,8,5,0,-10,-14,65,2,"local",49.9464032173157
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_80.0_ 2x 2_local","2020",FALSE,13.7577315553947,-2.23422380654819,7.83659714366159,-13.9709232297204,49.0033705466117,7.83659714366159,9.201283770108,0.658929538176812,1.36324832654532,-8.40184724137499,-86.0395802881461,7.57368289237523,9,6,0,-10,-15,80,2,"local",46.7826236446698
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_100.0_ 2x 2_local","2020",FALSE,13.7375167905249,-2.25445641432446,8.64830876524519,-14.0974249108974,54.0790598787566,8.64830876524519,10.0694733177812,-0.00132015025512085,0.964246093013438,-8.80084932643994,-90.125584527392,7.91767030361439,9,6,0,-11,-16,100,2,"local",50.1049440185229
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_2.5_ 4x 4_local","2020",FALSE,15.7090711201832,-0.282817910539297,0.474030843210576,-1.7685084607326,2.96419542619324,0.474030843210576,0.870423695682674,0.99703018175955,9.40127240368525,-0.363822962309426,-3.72574919827592,0.363954390181711,0,0,0,-1,0,2.5,4,"local",36.8052317420642
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_5.0_ 4x 4_local","2020",FALSE,15.6850370015306,-0.34566257145743,1.75308265628879,-2.15625381714392,10.9357838583836,1.75308265628879,2.56280593377292,0.968379726712322,8.7512444219334,-1.02013799124827,-10.440057999082,1.02276362067901,1,1,0,-2,-1,5,4,"local",8.8191388130188
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_10.0_ 4x 4_local","2020",FALSE,14.9702553812362,-1.02194680552799,1.59784298213262,-6.39028192361023,9.99138807446461,1.59784298213262,2.24348937583201,0.987226906405601,8.38811707147964,-1.37707681086907,-14.1018890916056,1.34982884009545,0,1,0,-2,-3,10,4,"local",32.4906183322271
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_15.0_ 4x 4_local","2020",FALSE,14.5279147908503,-1.46398325829712,2.28323944668804,-9.15453096185271,14.2774762549826,2.28323944668804,3.06257042267966,0.980242465063986,7.69992444391158,-2.06517137693535,-21.148500893627,2.00639131588023,0,1,-1,-4,-4,15,4,"local",35.7792917807897
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_20.0_ 4x 4_local","2020",FALSE,14.1553855499304,-1.83652116336404,2.90224804319873,-11.4840662610751,18.1482301968784,2.90224804319873,3.82086552161708,0.970536610034278,7.09203208113867,-2.67306313364432,-27.3736515092825,2.58195554570303,0,1,-1,-5,-6,20,4,"local",34.7673090100288
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_25.0_ 4x 4_local","2020",FALSE,13.8333792751638,-2.15852795171666,3.47498457328325,-13.4976267751756,21.7296444006518,3.47498457328325,4.52115308153988,0.958477804132032,6.52641283276514,-3.23868425676635,-33.1659196736337,3.11374728234161,1,2,-1,-5,-7,25,4,"local",33.9974803010623
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_30.0_ 4x 4_local","2020",FALSE,13.5571211427635,-2.43478460043057,3.99940818870116,-15.2251059975562,25.0089529848765,3.99940818870116,5.1591417346925,0.943902264113319,6.0094916636379,-3.75560522361924,-38.4594773301234,3.59771807274683,1,2,-1,-6,-8,30,4,"local",34.6729495763779
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_50.0_ 4x 4_local","2020",FALSE,12.8164473870387,-3.17548978644015,5.74570588376229,-19.8568175449463,35.9287672370987,5.74570588376229,7.23004949087557,0.849524707704664,4.33952223430808,-5.42557316934708,-55.5608823577519,5.17444703197577,2,3,-1,-9,-12,50,4,"local",37.8594036618869
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_65.0_ 4x 4_local","2020",FALSE,12.5268181429983,-3.46512544716515,6.8013037719531,-21.6679444098122,42.5295632992135,6.8013037719531,8.42676174041653,0.717416924049396,3.43840314153794,-6.32669066760656,-64.788836556613,6.06601614049629,3,4,-1,-10,-14,65,4,"local",41.6334322969119
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_80.0_ 4x 4_local","2020",FALSE,12.3582144049215,-3.63375180691687,7.74641096343319,-22.7223579563775,48.4393905090841,7.74641096343319,9.46606347821687,0.489982353757857,2.80010554719555,-6.96498948594684,-71.3253630641372,6.71148451947785,4,4,-1,-11,-15,80,4,"local",43.7318672617277
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_100.0_ 4x 4_local","2020",FALSE,12.2001992013093,-3.79178742518634,8.94572421992516,-23.7105464989826,55.9387925269009,8.94572421992516,10.7597461730817,0.000169550565601512,2.45878645585274,-7.30630431732086,-74.8206492600412,7.10785291571565,4,5,-1,-11,-16,100,4,"local",42.0141627868017
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_2.5_ 8x 8_local","2020",FALSE,15.7883331753721,-0.20355030066778,0.358649075908177,-1.27283506644326,2.24269440460549,0.358649075908177,0.893521133491225,0.996231724376126,9.52920731595202,-0.235889454230463,-2.4156386749873,0.245874350668917,0,0,0,0,0,2.5,8,"local",37.5670370777448
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_5.0_ 8x 8_local","2020",FALSE,15.5900461689438,-0.40184485101169,0.663035455847107,-2.51280383608322,4.14607287543253,0.663035455847107,1.31573245298474,0.992568605982649,9.29545670456993,-0.469640236951609,-4.8093760846826,0.487548771104141,0,0,0,-1,-1,5,8,"local",35.8523333827655
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_10.0_ 8x 8_local","2020",FALSE,15.2072242671226,-0.784663640941547,1.22834864369525,-4.90663544825041,7.68107337142999,1.22834864369525,2.03149238063638,0.984710531900865,8.82989642773392,-0.935201355029015,-9.57697890828913,0.963382377949147,0,0,0,-2,-2,10,8,"local",35.9303050001462
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_15.0_ 8x 8_local","2020",FALSE,14.8399194255626,-1.15197120221848,1.77236327854551,-7.20347099058616,11.082887694758,1.77236327854551,2.707191531441,0.975248232228505,8.36591723990468,-1.39918065860115,-14.328383321331,1.43163645799644,0,1,-1,-3,-3,15,8,"local",35.5609611392021
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_20.0_ 8x 8_local","2020",FALSE,14.4922304715883,-1.49966072623493,2.29618412040121,-9.37763212420466,14.3584276055715,2.29618412040121,3.34629846358826,0.964335037773461,7.91076745915947,-1.85432917923719,-18.9893581999579,1.88253892070214,0,1,-1,-3,-4,20,8,"local",37.21558132569
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_25.0_ 8x 8_local","2020",FALSE,14.1659126793374,-1.82600141008495,2.80519044199787,-11.4182792620974,17.5413051015158,2.80519044199787,3.96428700820291,0.951375539284796,7.46451770089168,-2.30057597530084,-23.5591797845185,2.3208819081109,0,1,-1,-4,-5,25,8,"local",35.1528774182002
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_30.0_ 8x 8_local","2020",FALSE,13.8576827933263,-2.13422368672432,3.30041192100689,-13.3456488717383,20.6380141424917,3.30041192100689,4.56240519582087,0.93607136346053,7.02937417859726,-2.735723716283,-28.0153229976047,2.74268927279273,0,1,-1,-5,-6,30,8,"local",36.6871786832809
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_50.0_ 8x 8_local","2020",FALSE,12.8257211402388,-3.16621801224499,5.16016067729682,-19.7988372895556,32.2672605748089,5.16016067729682,6.76346037313834,0.839946525001239,5.43851057692226,-4.32658675415191,-44.3066423965278,4.27610213001585,0,2,-2,-8,-10,50,8,"local",39.7568957050641
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_65.0_ 8x 8_local","2020",FALSE,12.2490636857007,-3.74287974158663,6.44974242741253,-23.4047835311879,40.3311983733461,6.44974242741253,8.2441576226303,0.704073544133992,4.45248440887236,-5.31261225754242,-54.4040928525998,5.2202306943119,1,3,-2,-9,-12,65,8,"local",35.6128565708796
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_80.0_ 8x 8_local","2020",FALSE,11.838796048906,-4.15317438214408,7.65976750292539,-25.9703730697267,47.8975842029645,7.65976750292539,9.58507426569255,0.475752034481402,3.72329603259746,-6.04179184534249,-61.8713515010074,5.949319275159,1,3,-2,-11,-14,80,8,"local",38.0894446690877
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_100.0_ 8x 8_local","2020",FALSE,11.5244638110805,-4.467528145302,9.21852419041666,-27.9360329687947,57.6446274833043,9.21852419041666,11.2342713756636,0.00144030462951149,3.31455243085195,-6.4505397428908,-66.0571311373342,6.37575335431758,1,3,-2,-11,-15,100,8,"local",40.1102386991183
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_2.5_16x16_local","2020",FALSE,15.8167173945098,-0.175168587370083,0.325497740280913,-1.09535915631566,2.03539307777537,0.325497740280913,1.04193294802781,0.994548632665184,9.57725035543456,-0.187846310893509,-1.92365029566209,0.203407383177865,0,0,0,0,0,2.5,16,"local",37.786303404967
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_5.0_16x16_local","2020",FALSE,15.6419920128215,-0.3498910543395,0.61693049109981,-2.18792904419113,3.85777264946779,0.61693049109981,1.5145166007621,0.988932794169109,9.38805850103659,-0.377038397186702,-3.86108198532369,0.407884114872028,0,0,0,-1,0,5,16,"local",36.5877162138621
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_10.0_16x16_local","2020",FALSE,15.3029295509309,-0.688963851442592,1.14884683368399,-4.30820687774429,7.18393253867914,1.14884683368399,2.24155119087134,0.977368947974483,9.01244699453556,-0.752648751807806,-7.70754093312032,0.808418291263085,0,0,0,-2,-1,10,16,"local",32.8522698839505
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_15.0_16x16_local","2020",FALSE,14.9767651806614,-1.01513645903944,1.64996358288491,-6.34781580021292,10.3174945673051,1.64996358288491,2.87077971951239,0.964809195327074,8.63559219462328,-1.1295031741934,-11.5667398170047,1.20308594730055,0,1,0,-2,-2,15,16,"local",35.5363675355911
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_20.0_16x16_local","2020",FALSE,14.657016217254,-1.33488202589082,2.13781194366544,-8.3472393683035,13.3680937132141,2.13781194366544,3.47517121943752,0.950266254902339,8.25678443135119,-1.50831349127,-15.4459638113401,1.59346649168135,0,1,-1,-3,-3,20,16,"local",38.5487478176753
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_25.0_16x16_local","2020",FALSE,14.3523039706463,-1.63962184063229,2.61273977001203,-10.2528104493576,16.3378682520485,2.61273977001203,4.04148025664469,0.934366743179291,7.88369933664038,-1.88139383582103,-19.2665221170317,1.97308589530192,0,1,-1,-4,-4,25,16,"local",39.7019922415415
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_30.0_16x16_local","2020",FALSE,14.0540174966705,-1.93788174955464,3.08475742903784,-12.1178961905483,19.2895001496835,3.08475742903784,4.59963279262895,0.916043665284303,7.50939430669575,-2.25570471887534,-23.0996604639492,2.34842546391611,0,1,-1,-5,-5,30,16,"local",36.4734503904978
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_50.0_16x16_local","2020",FALSE,13.0055752199034,-2.98632868113287,4.92072734255503,-18.6740034183132,30.7701157598638,4.92072734255503,6.70871028028261,0.810407536985158,6.0811522481579,-3.68394803828342,-37.7256549366781,3.75912388044731,0,2,-1,-7,-8,50,16,"local",35.8348083933194
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_65.0_16x16_local","2020",FALSE,12.3679332542059,-3.62403067473003,6.27785625015136,-22.6615735930513,39.2563182236309,6.27785625015136,8.21651186575552,0.671801269576167,5.12609929701426,-4.63899580138401,-47.5058947674245,4.67850678491936,0,2,-2,-9,-10,65,16,"local",36.2703967134158
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_80.0_16x16_local","2020",FALSE,11.89799900374,-4.09394422336906,7.59633363490663,-25.600042253959,47.5010042683839,7.59633363490663,9.62966676300066,0.450898210347414,4.39661326871523,-5.36847869367578,-54.9762225932104,5.36830870565946,0,2,-2,-10,-12,80,16,"local",37.9819762468338
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_100.0_16x16_local","2020",FALSE,11.5364126061523,-4.45555336677747,9.36135095672231,-27.8611983937407,58.5378368899024,9.36135095672231,11.4339446490845,0.00119174983368455,3.95197230932215,-5.81312025639733,-59.5295970547621,5.80446009435744,0,2,-2,-11,-14,100,16,"local",38.4547207911809
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_2.5_32x32_local","2020",FALSE,15.8115362813611,-0.180346421604547,0.331741964197432,-1.12773727117884,2.07443970393749,0.331741964197432,1.22794800866093,0.992288692562028,9.58808092261692,-0.177015846370693,-1.81274031951089,0.203831501869565,0,0,0,0,0,2.5,32,"local",36.6343180775642
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_5.0_32x32_local","2020",FALSE,15.6306150072899,-0.361267500165862,0.643603384890614,-2.25906799901407,4.0245629905707,0.643603384890614,1.76635995365394,0.984434624771821,9.40315189922537,-0.361944892955878,-3.70651618369703,0.410357111793773,0,0,0,-1,0,5,32,"local",37.6889105796814
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_10.0_32x32_local","2020",FALSE,15.2834107263389,-0.708473451123005,1.2085927068969,-4.43020624249823,7.55753789537956,1.2085927068969,2.56682546556528,0.968444318582364,9.05261001462191,-0.71248724553257,-7.29626368843047,0.80603622666602,0,0,0,-2,-1,10,32,"local",38.5973199804624
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_15.0_32x32_local","2020",FALSE,14.9425265090155,-1.04936052091243,1.73898794965396,-6.56183050160751,10.8741885582329,1.73898794965396,3.24903935624977,0.951069730130043,8.69424427614085,-1.07085284632707,-10.9661259165893,1.19844830758494,0,0,0,-2,-2,15,32,"local",36.3823819756508
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_20.0_32x32_local","2020",FALSE,14.6227108398986,-1.36920264527559,2.24349191773622,-8.56184375024881,14.0289148000714,2.24349191773622,3.85170776109882,0.932900644559025,8.33949480240956,-1.42560026511167,-14.5989389274174,1.57783723749972,0,1,-1,-3,-3,20,32,"local",36.7644403656324
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_25.0_32x32_local","2020",FALSE,14.2962723638532,-1.6956181802814,2.74286118655473,-10.6029876555359,17.1515755375198,2.74286118655473,4.45410985186235,0.91153691091362,7.98526505880352,-1.77983580536918,-18.2264968905671,1.95854077463043,0,1,-1,-4,-3,25,32,"local",39.8021673957507
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_30.0_32x32_local","2020",FALSE,13.9968993852736,-1.99502140927325,3.21841564796855,-12.4751831559442,20.1252600567283,3.21841564796855,4.99929097899336,0.889515687545392,7.63457506421605,-2.13051227312142,-21.8176468834565,2.32045344380372,0,1,-1,-5,-4,30,32,"local",38.1752140402794
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_50.0_32x32_local","2020",FALSE,12.9217772299863,-3.07024415437204,5.05320894330661,-19.1985996052695,31.5983128202236,5.05320894330661,7.0445499585344,0.770671910421125,6.30982494515889,-3.45525135586462,-35.3837619835337,3.65805615085605,0,1,-2,-7,-7,50,32,"local",38.7947815418243
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_65.0_32x32_local","2020",FALSE,12.2696304364031,-3.72231600060212,6.38380486984599,-23.2761910206797,39.9188735091927,6.38380486984599,8.47618913688886,0.630189849722476,5.44461675286069,-4.32048407205846,-44.2441317250222,4.49424014459715,0,2,-2,-9,-10,65,32,"local",38.1457455555598
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_80.0_32x32_local","2020",FALSE,11.7755933289476,-4.21636227304681,7.69841214984234,-26.3655201276383,48.1392791565921,7.69841214984234,9.83845512481011,0.419555835969043,4.76469287715612,-5.00040397253361,-51.2069060809416,5.13718139361667,0,2,-2,-10,-12,80,32,"local",37.3998741229375
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_100.0_32x32_local","2020",FALSE,11.4028527730228,-4.58911753630399,9.4942540848101,-28.6963860458617,59.3688826402641,9.4942540848101,11.6376386941754,-0.00163923917522381,4.3449584437154,-5.42012576342551,-55.5051615372854,5.54441162603822,0,2,-2,-11,-13,100,32,"local",35.9148347735405
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_2.5_64x64_local","2020",FALSE,15.7998113625452,-0.192071944231758,0.344041518560415,-1.20105894063373,2.15135085693514,0.344041518560415,1.35950569018048,0.990496008823921,9.58608766753478,-0.179009520727991,-1.83315657055777,0.214280791800553,0,0,0,0,0,2.5,64,"local",34.9428194522858
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_5.0_64x64_local","2020",FALSE,15.613850946282,-0.378031561173719,0.669481930524579,-2.36389656438179,4.18638600060032,0.669481930524579,1.94790363434044,0.980830635760917,9.40300457169081,-0.362092220490432,-3.708024899255,0.424448695083657,0,0,0,-1,0,5,64,"local",39.2181614518166
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_10.0_64x64_local","2020",FALSE,15.2561695473369,-0.735713280063839,1.26034040808349,-4.60054196247145,7.88112582918627,1.26034040808349,2.77931728182827,0.962237021874651,9.0537347991728,-0.711361920446228,-7.28474014002373,0.829059631049001,0,0,0,-2,-1,10,64,"local",36.5638958017031
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_15.0_64x64_local","2020",FALSE,14.9059481212469,-1.08593444839035,1.81607644121252,-6.79053540858374,11.3562392251466,1.81607644121252,3.48345272752643,0.942141455621457,8.71024531085066,-1.05485150248889,-10.8022636401097,1.22127996887006,0,0,0,-3,-2,15,64,"local",37.5388563434283
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_20.0_64x64_local","2020",FALSE,14.5594115550051,-1.43247549972704,2.34671833011415,-8.95751386202516,14.6744303663634,2.34671833011415,4.13684093374524,0.919798083510703,8.36613876496156,-1.39895973104157,-14.3261200244336,1.61563540539826,0,1,-1,-3,-2,20,64,"local",41.0420974493027
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_25.0_64x64_local","2020",FALSE,14.2327154657134,-1.75916984026955,2.85492444272743,-11.0003905518969,17.8523319052278,2.85492444272743,4.73086319509346,0.896361423968943,8.01463815972621,-1.75045908617627,-17.9256697818425,1.99566738507289,0,1,-1,-4,-3,25,64,"local",38.3234993894895
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_30.0_64x64_local","2020",FALSE,13.944305923107,-2.04773751720027,3.33366294751402,-12.8047270809622,20.8457597051773,3.33366294751402,5.27588688085316,0.871239699491112,7.69139678945947,-2.07367746362069,-21.235654843757,2.34241446236894,0,1,-1,-5,-4,30,64,"local",38.8215966939926
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_50.0_64x64_local","2020",FALSE,12.8529229973478,-3.13896357750237,5.15272370551018,-19.6284757449374,32.2208620064481,5.15272370551018,7.26654283404043,0.746388010964636,6.44273974520419,-3.32235892854488,-34.0227891140125,3.64703279364198,0,1,-2,-8,-7,50,64,"local",37.7889036138852
