"mode","run","tile","out_name","year","original","mean_height","mean_change","mean_abs_change","relative_mean_change","relative_mean_abs_change","mae","rmse","correlation","SD","sd_change","relative_sd_change","shift_distance","time_min"
"geographical","2026-06-10_geographical_2","34UFD","34UFD_original","2020",TRUE,3.80623993692356,0,0,0,0,0,0,1,3.29873258176482,0,0,0,22.2140171607335
"geographical","2026-06-10_geographical_2","33NTG","33NTG_original","2020",TRUE,22.2799924246849,0,0,0,0,0,0,1,15.7313218067174,0,0,0,13.7219712694486
"geographical","2026-06-10_geographical_2","33NTG","33NTG_geographical_100_N","2020",FALSE,22.5063626188346,0.226370194149613,0.228824347068036,1.01602455617897,1.02703960892963,0.228824347068036,0.478361041643824,0.999662416182921,15.8286136173652,0.0972918106477891,0.61845922321826,100,12.5547110597293
"geographical","2026-06-10_geographical_2","34UFD","34UFD_geographical_100_N","2020",FALSE,3.50901262173281,-0.297227315190756,0.301473998716482,-7.80894846663274,7.92052008576612,0.301473998716482,0.561163921949628,0.992704306634464,3.01320494928097,-0.28552763248385,-8.65567685183784,100,19.4649646600088
"geographical","2026-06-10_geographical_2","33NTG","33NTG_geographical_200_N","2020",FALSE,22.7056767075941,0.425684282909199,0.430803408311306,1.91061233233439,1.93358866600871,0.430803408311306,0.666944455490912,0.999534729273833,15.9066937672814,0.175371960564027,1.11479481965172,200,13.6368472973506
"geographical","2026-06-10_geographical_2","34UFD","34UFD_geographical_200_N","2020",FALSE,3.23872409307442,-0.567515843849139,0.576446459473758,-14.9101436917779,15.1447746076585,0.576446459473758,0.917274975789628,0.987703460158354,2.7548291912566,-0.543903390508218,-16.4882535042362,200,20.481294520696
"geographical","2026-06-10_geographical_2","33NTG","33NTG_geographical_300_N","2020",FALSE,22.8761999315944,0.596207506909451,0.604342993367789,2.67597715270714,2.71249191583302,0.604342993367789,0.840788936319927,0.999409402342202,15.9654097742556,0.234087967538187,1.48803749878303,300,13.1632087747256
"geographical","2026-06-10_geographical_2","34UFD","34UFD_geographical_300_N","2020",FALSE,2.99486164619537,-0.811378290728194,0.825557649288309,-21.3170557866617,21.6895850752797,0.825557649288309,1.26080278981759,0.980434169423353,2.52030067912675,-0.778431902638069,-23.5979086919986,300,20.1378071904182
"geographical","2026-06-10_geographical_2","33NTG","33NTG_geographical_500_N","2020",FALSE,23.1250482251241,0.845055800439127,0.861121300233106,3.79289087864704,3.86499817333436,0.861121300233106,1.14514132614901,0.998985515165914,16.0241761979262,0.292854391208806,1.8616006639935,500,12.6483819325765
"geographical","2026-06-10_geographical_2","34UFD","34UFD_geographical_500_N","2020",FALSE,2.58560056049618,-1.22063937642738,1.24751483441425,-32.0694280091543,32.7755174420919,1.24751483441425,1.86066215341769,0.958719758635041,2.11745104446459,-1.18128153730023,-35.8101636922701,500,20.8174724936485
"geographical","2026-06-10_geographical_2","33NTG","33NTG_geographical_1000_N","2020",FALSE,23.2052864300168,0.925294005331832,1.01213420117355,4.15302657063141,4.54279418897899,1.01213420117355,1.41727102981618,0.997726072062914,15.8637448011176,0.132422994400166,0.841779197115021,1000,13.6502736488978
"geographical","2026-06-10_geographical_2","34UFD","34UFD_geographical_1000_N","2020",FALSE,1.99456764115994,-1.81167229576362,1.89109002984999,-47.5974275344271,49.6839416639216,1.89109002984999,2.80577180251281,0.868740988430908,1.47972395351928,-1.81900862824554,-55.1426520082563,1000,19.6529567281405
"geographical","2026-06-10_geographical_2","33NTG","33NTG_geographical_1500_N","2020",FALSE,22.6980867619511,0.41809433726614,0.963372277301849,1.87654613743457,4.32393449216117,0.963372277301849,1.40356934830319,0.996443530695294,15.4802753926083,-0.251046414109046,-1.59583801789528,1500,13.2478501359622
"geographical","2026-06-10_geographical_2","34UFD","34UFD_geographical_1500_N","2020",FALSE,1.87251791137194,-1.93372202555163,2.12523349782021,-50.8039970573842,55.8355104522904,2.12523349782021,3.15381257407212,0.764559422534248,1.22342813652114,-2.07530444524368,-62.9121759282892,1500,19.5734495123227
"geographical","2026-06-10_geographical_2","33NTG","33NTG_geographical_2000_N","2020",FALSE,21.707502865672,-0.57248955901294,1.37114708935042,-2.56952313133938,6.15416317570767,1.37114708935042,1.87287223912669,0.994605547475064,14.9273431441536,-0.803978662563773,-5.11068728007629,2000,13.268203318119
"geographical","2026-06-10_geographical_2","34UFD","34UFD_geographical_2000_N","2020",FALSE,1.97676574061129,-1.82947419631227,2.2170064417183,-48.0651305916086,58.2466286534269,2.2170064417183,3.26392075544268,0.653044251678758,1.12212195027271,-2.17661063149211,-65.9832398517015,2000,19.0430415232976
"geographical","2026-06-10_geographical_2","33NTG","33NTG_geographical_3000_N","2020",FALSE,19.8174018948794,-2.46259052980555,2.84630328673066,-11.0529235507151,12.7751537454614,2.84630328673066,3.80633890494131,0.988968717543946,13.8274508272673,-1.90387097945012,-12.1024221794074,3000,13.3155987739563
"geographical","2026-06-10_geographical_2","34UFD","34UFD_geographical_3000_N","2020",FALSE,2.32942481831785,-1.47681511860571,2.34257748504427,-38.7998429704713,61.5457124055527,2.34257748504427,3.30637142540973,0.475995448283791,0.991439015605973,-2.30729356615885,-69.9448503013981,3000,20.2912262996038
"geographical","2026-06-10_geographical_2","33NTG","33NTG_geographical_5000_N","2020",FALSE,13.8877399308389,-8.39225249384601,8.57656622995255,-37.6672143054586,38.4944755207825,8.57656622995255,10.8421264837352,0.981090414849151,9.28153114144057,-6.44979066527682,-40.99967405487,5000,12.6688445766767
"geographical","2026-06-10_geographical_2","33NTG","33NTG_geographical_100_S","2020",FALSE,22.0279726299142,-0.252019794770774,0.25428251109983,-1.13114847602709,1.14130429783315,0.25428251109983,0.504273363872589,0.999639203405896,15.6150387580966,-0.116283048620815,-0.739181678752267,100,13.6592652996381
"geographical","2026-06-10_geographical_2","34UFD","34UFD_geographical_100_S","2020",FALSE,4.1305282285441,0.324288291620543,0.328102922933376,8.51991196021794,8.6201324238789,0.328102922933376,0.596918854600357,0.993659784662254,3.61486806559258,0.316135483827755,9.5835438609159,100,20.2488567392031
