mode,run,tile,out_name,year,original,mean_height,mean_change,mean_abs_change,relative_mean_change,relative_mean_abs_change,mae,rmse,correlation,SD,sd_change,relative_sd_change,wasserstein,q05_shift,q25_shift,q50_shift,q75_shift,q95_shift,shuffle_percentage,patch_size,shuffle_type,time_min
shuffle,2026-06-23_shuffle_g6,33NTG,33NTG_shuffle_25.0_ 4x 4_local,2020,FALSE,16.9406759168215,-5.33932424068847,6.49211928477461,-23.9646508211031,29.1387757579809,6.49211928477461,8.74843844052549,0.910129713375135,11.9630473204352,-3.76834714240755,-23.9543109246184,5.63998846070309,1,1,-9,-9,-7,25,4,local,16.5404103676478
shuffle,2026-06-23_shuffle_g6,34UFD,34UFD_shuffle_25.0_ 4x 4_local,2020,FALSE,3.1612262045777,-0.645013732345859,1.56678966088243,-16.9462183949233,41.1637123998232,1.56678966088243,2.31656166629315,0.739633920223899,2.29265169113262,-1.0060808906322,-30.499013354212,0.826646605251679,0,0,0,-1,-3,25,4,local,25.8034095287323
shuffle,2026-06-23_shuffle_g6,33NTG,33NTG_shuffle_30.0_ 4x 4_local,2020,FALSE,16.0343424237444,-6.24566707912293,7.60953543185549,-28.0326050952498,34.1540941931652,7.60953543185549,10.0082152419848,0.884551230665307,11.2110303086648,-4.52036817318737,-28.734687373167,6.60552926751918,1,1,-11,-11,-8,30,4,local,15.9359244386355
shuffle,2026-06-23_shuffle_g6,34UFD,34UFD_shuffle_30.0_ 4x 4_local,2020,FALSE,3.12875890139657,-0.677481035526987,1.72029813061023,-17.7992204052845,45.1967863066636,1.72029813061023,2.49160976897378,0.687126249759203,2.19463855478366,-1.10409402698116,-33.4702495462809,0.892079685045342,0,0,0,-1,-3,30,4,local,21.5580560008685
shuffle,2026-06-23_shuffle_g6,33NTG,33NTG_shuffle_50.0_ 4x 4_local,2020,FALSE,13.1330795551728,-9.14693578469291,11.4420792264735,-41.0544411445098,51.3557959989379,11.4420792264735,14.2275273084773,0.751097853280837,8.51532677872575,-7.21604719060339,-45.8704192314813,9.756906690582,1,2,-14,-17,-14,50,4,local,15.6505402565002
shuffle,2026-06-23_shuffle_g6,34UFD,34UFD_shuffle_50.0_ 4x 4_local,2020,FALSE,3.1056348635142,-0.700605073409359,2.19582592638972,-18.4067501003531,57.690160441239,2.19582592638972,3.00377949531966,0.477902727174708,1.94454294999625,-1.35418963176857,-41.0518160597328,1.03787676451058,0,0,0,-1,-4,50,4,local,23.8867701689402
shuffle,2026-06-23_shuffle_g6,33NTG,33NTG_shuffle_65.0_ 4x 4_local,2020,FALSE,11.7262034998012,-10.5538285668624,13.6565738633321,-47.3690007953513,61.2951266069572,13.6565738633321,16.577478189844,0.604344334076791,6.98922681047368,-8.74212794838582,-55.5713610327329,11.3474808142572,1,2,-15,-20,-18,65,4,local,20.7907696803411
shuffle,2026-06-23_shuffle_g6,34UFD,34UFD_shuffle_65.0_ 4x 4_local,2020,FALSE,3.1328772683485,-0.673362668575061,2.47395715398131,-17.6910200022575,64.9974041305686,2.47395715398131,3.28591396030616,0.323930471043504,1.84573255607726,-1.45300002568756,-44.0472208544474,1.10989856931089,0,0,0,-1,-4,65,4,local,25.1370205601056
shuffle,2026-06-23_shuffle_g6,33NTG,33NTG_shuffle_80.0_ 4x 4_local,2020,FALSE,10.8820164072888,-11.3980224606775,15.4741966986415,-51.1580007926526,69.4531853842049,15.4741966986415,18.4114871013558,0.394274863004748,5.95023819041122,-9.78109885681111,-62.1758902466472,12.3455459623194,1,2,-16,-22,-21,80,4,local,16.4687133948008
shuffle,2026-06-23_shuffle_g6,34UFD,34UFD_shuffle_80.0_ 4x 4_local,2020,FALSE,3.1642340087649,-0.64200592815866,2.71297510122908,-16.867195415893,71.2770383945336,2.71297510122908,3.52275881491877,0.177511011813902,1.79341218317954,-1.50532039858529,-45.6332958575242,1.14574379162988,1,1,0,-1,-4,80,4,local,24.2578636248906
shuffle,2026-06-23_shuffle_g6,33NTG,33NTG_shuffle_100.0_ 4x 4_local,2020,FALSE,10.514492445282,-11.7655319468244,17.6289063806781,-52.8075362026659,79.1242687639243,17.6289063806781,20.3923710901179,-0.00432372110477588,5.40471977699108,-10.3266129016496,-65.6435987503502,12.8325083849097,1,3,-16,-22,-22,100,4,local,17.0868577559789
shuffle,2026-06-23_shuffle_g6,34UFD,34UFD_shuffle_100.0_ 4x 4_local,2020,FALSE,3.18813522937568,-0.61810470754788,2.99132206996542,-16.2392470729912,78.5899501749013,2.99132206996542,3.79621125870962,-0.000165519799291304,1.77358202279245,-1.52515055897237,-46.2344406880176,1.16021455704439,1,1,0,-1,-4,100,4,local,29.9593445181847
shuffle,2026-06-23_shuffle_g6,33NTG,33NTG_shuffle_2.5_ 8x 8_local,2020,FALSE,21.8666428061793,-0.413344338215094,0.58774925896791,-1.8552270050079,2.63801435413209,0.58774925896791,2.020860427859,0.992083968977889,15.5043747984845,-0.226961674106811,-1.44273612418275,0.43920014140459,0,0,0,-1,0,2.5,8,local,16.3214035948118
shuffle,2026-06-23_shuffle_g6,34UFD,34UFD_shuffle_2.5_ 8x 8_local,2020,FALSE,3.70562610680902,-0.100613830114539,0.248952114140434,-2.64339168790976,6.54063112851609,0.248952114140434,0.739504852878678,0.975067497156683,3.18655759895772,-0.112174982807102,-3.40054793853851,0.112305037277004,0,0,0,0,0,2.5,8,local,21.8933502276738
shuffle,2026-06-23_shuffle_g6,33NTG,33NTG_shuffle_5.0_ 8x 8_local,2020,FALSE,21.4547417236515,-0.825257421254253,1.12417821613172,-3.7040280652028,5.04568338993297,1.12417821613172,2.95157637284416,0.983723858949375,15.2742135521745,-0.457127292807126,-2.90583808024827,0.877195264119003,0,0,-1,-1,-1,5,8,local,14.3025780200958
shuffle,2026-06-23_shuffle_g6,34UFD,34UFD_shuffle_5.0_ 8x 8_local,2020,FALSE,3.61403801923698,-0.192201917686586,0.442443810352529,-5.0496532239619,11.6241702489765,0.442443810352529,1.03118839546847,0.951825860126944,3.08294630771765,-0.215786274047173,-6.54149036633116,0.215316333921377,0,0,0,0,-1,5,8,local,21.9333503603935
shuffle,2026-06-23_shuffle_g6,33NTG,33NTG_shuffle_10.0_ 8x 8_local,2020,FALSE,20.6414125554731,-1.63857765894911,2.13306457703998,-7.35448105308605,9.57390266562691,2.13306457703998,4.41939830222475,0.965680160825892,14.8029050740132,-0.928457035080848,-5.90194942206641,1.74074259456251,0,0,-3,-2,-1,10,8,local,14.5908664782842
shuffle,2026-06-23_shuffle_g6,34UFD,34UFD_shuffle_10.0_ 8x 8_local,2020,FALSE,3.45007427987477,-0.356165657048788,0.755801231274214,-9.357414743976,19.856899296924,0.755801231274214,1.44970004821769,0.905183667834746,2.89061776369447,-0.408114818070356,-12.3718673143251,0.400680377889121,0,0,0,-1,-1,10,8,local,23.2433169523875
