"mode","run","tile","out_name","year","original","mean_height","mean_change","mean_abs_change","relative_mean_change","relative_mean_abs_change","mae","rmse","correlation","SD","sd_change","relative_sd_change","shift_distance","shift_direction","time_min"
"geographical","2026-07-01_geographical_g1","10TES","10TES_original","2020",TRUE,21.6535428058439,0,0,0,0,0,0,1,8.32633410923009,0,0,0,"S",42.012557331721
"geographical","2026-07-01_geographical_g1","10TES","10TES_geographical_6000_S","2020",FALSE,22.6398566455716,0.98631383972775,2.89689152411873,4.55497674709176,13.3783720756167,2.89689152411873,3.75955094148197,0.911031672110315,8.75781664101661,0.431482531786523,5.18214289897647,6000,"S",38.9809790015221
"geographical","2026-07-01_geographical_g1","10TES","10TES_geographical_7000_S","2020",FALSE,18.6123984645486,-3.04114434129525,3.94247335151228,-14.0445578285439,18.2070591720828,3.94247335151228,4.97259537190891,0.881329029702856,7.34672487041512,-0.979609238814974,-11.7651925320777,7000,"S",39.4335710406303
"geographical","2026-07-01_geographical_g1","10TES","10TES_geographical_8000_S","2020",FALSE,15.7583702477259,-5.89517255811797,6.25972721418294,-27.2249793531568,28.9085590765016,6.25972721418294,7.26657949501183,0.867503184083864,6.27667506077082,-2.04965904845927,-24.6165842202649,8000,"S",41.1730478644371
"geographical","2026-07-01_geographical_g1","10TES","10TES_geographical_10000_S","2020",FALSE,11.2907745507871,-10.3627682550568,10.6338648631271,-47.8571490493468,49.1091225046888,10.6338648631271,11.874977894075,0.729057175520201,4.99811869114973,-3.32821541808036,-39.9721579078948,10000,"S",39.0368899027507
"geographical","2026-07-01_geographical_g1","10TES","10TES_geographical_12000_S","2020",FALSE,8.35606192926176,-13.2974808765821,13.6528514286224,-61.4101858333934,63.0513516935335,13.6528514286224,15.2595152709282,0.447275601412523,4.48006458972129,-3.8462695195088,-46.194032920743,12000,"S",35.6151740352313
"geographical","2026-07-01_geographical_g1","10TES","10TES_geographical_15000_S","2020",FALSE,6.41859226552951,-15.2349505403144,15.6299173189171,-70.357773214842,72.1818016527942,15.6299173189171,17.1611375788815,0.316260345700056,2.5478584751264,-5.77847563410369,-69.3999971451783,15000,"S",20.5432221571604
