"mode","tile","out_name","year","original","mean_height","mean_change","mean_abs_change","relative_mean_change","relative_mean_abs_change","mae","rmse","correlation","SD","sd_change","relative_sd_change","wasserstein","q05_shift","q25_shift","q50_shift","q75_shift","q95_shift","shuffle_percentage","patch_size"
"shuffle","20MMD","20MMD_original","2020",TRUE,29.8949659030184,0,0,0,0,0,0,1,4.96120531287663,0,0,0,0,0,0,0,0,0,2
