"tile","band","increment","decrease","average_difference","avg_abs_diff","avg_difference_percent","avg_abs_diff_perc","correlation","std_dev","out_name","year"
"32TMT","B12",0.05,"False",0.661265223461228,0.85720027405832,4.70980053310093,7.46015186085001,0.994250543739502,1.08958037626301,"32TMT_B12_05_I","2020"
"32UQU","B12",0.05,"False",0.78289217855023,1.0940625126082,10.2244647509254,19.6977363513604,0.982961032670027,1.62688052538259,"32UQU_B12_05_I","2020"
"33NTG","B12",0.05,"False",-2.0978161683797,2.18005446891674,-32.2565807523302,35.4793652350604,0.991359026622821,2.03097456938962,"33NTG_B12_05_I","2020"
"34UFD","B12",0.05,"False",-0.143651938133844,0.899662800638881,-14.1563012516414,30.7635594120454,0.96356441876977,1.29867569216958,"34UFD_B12_05_I","2020"
"35VML","B12",0.05,"False",1.23083114275857,1.51925435306548,20.7712403638133,32.2031851257341,0.869168909843424,1.42817250308331,"35VML_B12_05_I","2020"
"49NHC","B12",0.05,"False",-3.62858535267631,4.60708447158785,-7.92132812653527,11.3745117109495,0.888077143526237,3.87167880150519,"49NHC_B12_05_I","2020"
"49UCP","B12",0.05,"False",1.07544550720431,1.90288444102197,-17.0931104064129,56.3658327321141,0.914385161377598,2.78869330845743,"49UCP_B12_05_I","2020"
"55HEV","B12",0.05,"False",3.89325010804296,4.024346774235,64.1494332253639,67.1745142336527,0.903377881360449,3.30477290003087,"55HEV_B12_05_I","2020"
"10TES","B05",0.05,"True",-1.24280928937392,1.41671748023932,-7.72499141695613,10.3721104125711,0.98532427505416,1.35814223618354,"10TES_B05_05_D","2020"
"17SNB","B05",0.05,"True",-3.99037362262107,4.21868564476533,-20.9127957715191,22.2336585720196,0.854180881215987,3.30282514111924,"17SNB_B05_05_D","2020"
"20MMD","B05",0.05,"True",1.18407783810696,1.45265710121773,3.24406607436852,4.28515308758009,0.970606171855606,1.25643954459412,"20MMD_B05_05_D","2020"
"32TMT","B05",0.05,"True",-0.345846614851478,0.833550880168675,-5.02323760920986,8.17831713285489,0.994107661083274,1.16210755376784,"32TMT_B05_05_D","2020"
"32UQU","B05",0.05,"True",-1.29795211799486,1.52316135276071,-11.362130208763,21.4698587001637,0.98222401256392,1.88837384867715,"32UQU_B05_05_D","2020"
"33NTG","B05",0.05,"True",-1.04623756830606,1.33596654580606,-3.73848532884178,15.9374139518959,0.99505849836965,1.57844151211061,"33NTG_B05_05_D","2020"
"34UFD","B05",0.05,"True",-1.59557714477486,1.68511720428308,-41.2145306663968,46.1708835406775,0.950715102378037,1.70554724623124,"34UFD_B05_05_D","2020"
"35VML","B05",0.05,"True",-1.82700837145705,1.90443300135757,-55.3183400708015,59.0894343424365,0.717459814640188,1.4103553892811,"35VML_B05_05_D","2020"
"49NHC","B05",0.05,"True",-3.91892156351233,4.51251640307745,-8.88810973809344,11.0299893015109,0.923684401212438,3.26150660597163,"49NHC_B05_05_D","2020"
"49UCP","B05",0.05,"True",-1.00173470095864,1.81664342608181,-49.6639111424017,59.9067123265473,0.825952241098763,2.64265627490595,"49UCP_B05_05_D","2020"
"55HEV","B05",0.05,"True",-0.844174111959207,1.54915607387384,-9.52103687497177,33.9359117600629,0.962608034526694,2.05195158447966,"55HEV_B05_05_D","2020"
"10TES","B8A",0.05,"True",-0.646662312025556,0.926241560211255,-0.41484616404608,8.25050663142233,0.99135812148072,1.07853632464082,"10TES_B8A_05_D","2020"
"17SNB","B8A",0.05,"True",-2.1046368144475,2.75843515763437,-10.6642434636664,14.2585361494478,0.885299314103059,3.03306319284207,"17SNB_B8A_05_D","2020"
"20MMD","B8A",0.05,"True",-0.89526049084959,1.30712176731173,-2.85868562637035,4.30983007146479,0.93660817279011,1.54043443266818,"20MMD_B8A_05_D","2020"
"32TMT","B8A",0.05,"True",-0.232985332508265,0.649753884671748,-1.06459731705069,5.56733388125114,0.995217440714271,0.996430393007132,"32TMT_B8A_05_D","2020"
"32UQU","B8A",0.05,"True",0.503191817641582,1.1302092081221,24.7086456184518,32.3390983275641,0.978495980425731,1.6493631920293,"32UQU_B8A_05_D","2020"
"33NTG","B8A",0.05,"True",-2.05307346346301,3.80588096056813,18.1999734100626,42.844341759962,0.973973805262481,4.10857997060896,"33NTG_B8A_05_D","2020"
"34UFD","B8A",0.05,"True",0.0641980893435868,1.46544472802137,25.7997658510259,41.7667576858088,0.925891587502691,1.95155135057517,"34UFD_B8A_05_D","2020"
"35VML","B8A",0.05,"True",-0.802410021984852,1.05721140597373,-15.1968826958149,26.5113507326371,0.851715269791966,1.11461373535835,"35VML_B8A_05_D","2020"
"49NHC","B8A",0.05,"True",-3.02232854969068,3.84724095172713,-6.63211124726121,9.58452322789897,0.911620821778967,3.4044507227283,"49NHC_B8A_05_D","2020"
"49UCP","B8A",0.05,"True",-0.1821612963443,1.51216127980394,-17.1329358484055,57.5812484302464,0.862479627282667,2.29905524648702,"49UCP_B8A_05_D","2020"
