"tile","band","increment","decrease","mean_height","average_difference","avg_abs_diff","avg_difference_percent","avg_abs_diff_perc","correlation","std_dev","out_name","year"
"34UFD","B08",0.05,"False",4.74815266668451,1.04497130490236,1.49302009383068,19.2563259783471,40.4098331916145,0.91796059934789,2.14195929130162,"34UFD_B08_05_I","2020"
"32UQU","B8A",0.05,"False",9.32271152491741,0.354819278546721,1.2454048957513,27.9768387100973,35.3401085148408,0.978983714462412,1.73808108858542,"32UQU_B8A_05_I","2020"
"34UFD","B8A",0.05,"False",6.27842799005044,2.5752466282683,2.61091136088041,72.2541904817274,73.8525704086193,0.911590452592919,1.95649888905863,"34UFD_B8A_05_I","2020"
"32UQU","B11",0.05,"False",9.17046133379174,0.202569087421056,0.70288090582112,5.79696963015935,13.8873336456004,0.99126576226868,1.07684289121096,"32UQU_B11_05_I","2020"
"34UFD","B11",0.05,"False",4.02966575259058,0.326484390808433,0.614990000819935,12.7194515296183,22.7901969756263,0.962297569979093,0.925792296165773,"34UFD_B11_05_I","2020"
"32UQU","B12",0.05,"False",9.0363485738361,0.0684563274654104,1.06421533424725,8.93396392874455,19.5231566950193,0.98066786130682,1.62512418137668,"32UQU_B12_05_I","2020"
"34UFD","B12",0.05,"False",5.34227951568883,1.63909815390669,1.75478321400968,38.1398593166093,46.4004200469464,0.928837719791452,1.77490644158585,"34UFD_B12_05_I","2020"
"32UQU","B02",0.05,"True",9.13028572240242,0.162393476031731,1.09413578292526,12.6205979423645,20.1319988025985,0.981465803806474,1.62797417537613,"32UQU_B02_05_D","2020"
"34UFD","B02",0.05,"True",6.22355799598611,2.52037663420397,2.63355098064831,42.8267790243402,50.9670176576608,0.916728456505842,3.08682705952428,"34UFD_B02_05_D","2020"
"32UQU","B03",0.05,"True",9.58979371646218,0.621901470091489,1.43498664213781,14.2777480572012,24.9672762213576,0.969238731903302,2.01171135714048,"32UQU_B03_05_D","2020"
"34UFD","B03",0.05,"True",5.34900374836096,1.64582238657881,1.73124173239175,30.7383814065244,36.8849731975201,0.942629707064788,1.98735477278285,"34UFD_B03_05_D","2020"
"32UQU","B04",0.05,"True",9.3248597292981,0.356967482927411,0.92172415246399,9.32897008034185,18.8429446976816,0.98536275690107,1.43637034745902,"32UQU_B04_05_D","2020"
"34UFD","B04",0.05,"True",6.5573327796807,2.85415141789856,2.94114956882404,57.0792320411886,60.8869809894911,0.911173662034791,3.45214927889147,"34UFD_B04_05_D","2020"
"32UQU","B05",0.05,"True",8.77942210671521,-0.188470139655473,0.785641943479675,0.638388560829215,15.5844289752428,0.988966135318299,1.23848406659124,"32UQU_B05_05_D","2020"
"34UFD","B05",0.05,"True",4.44128147675329,0.738100114971147,0.95791415014412,21.4803087721328,32.2043728923235,0.945474756277311,1.2635611438217,"34UFD_B05_05_D","2020"
"32UQU","B08",0.05,"True",8.84382291780638,-0.124069328564309,1.0248247965715,6.89908724388297,23.8857684688706,0.981302389574227,1.57642884906547,"32UQU_B08_05_D","2020"
"34UFD","B08",0.05,"True",4.72686128449517,1.02367992271303,1.49366330265757,11.2870888839509,41.1183541650655,0.924139163107169,2.05838987781716,"34UFD_B08_05_D","2020"
"32UQU","B8A",0.05,"True",8.57796797379528,-0.389924272575406,1.54060662597578,23.3226221794754,36.0174601560069,0.977331621337037,2.21243480651854,"32UQU_B8A_05_D","2020"
"34UFD","B8A",0.05,"True",5.69432056177214,1.99113919999,2.07648802616532,68.665498219092,70.7884175004818,0.879266641104575,1.64794746505655,"34UFD_B8A_05_D","2020"
"32UQU","B11",0.05,"True",9.30867539758187,0.34078315121118,1.13226330296568,11.81430207901,21.1251323223658,0.979410838188429,1.65429618462751,"32UQU_B11_05_D","2020"
"34UFD","B11",0.05,"True",6.40802309477064,2.7048417329885,2.81865546642056,49.3327265563497,55.9457324274149,0.913575415472437,3.19110606732588,"34UFD_B11_05_D","2020"
"32UQU","B12",0.05,"True",9.65365576148292,0.685763515112232,1.18166077528335,13.2485125853159,19.7279068155018,0.980869428857578,1.60329867541245,"32UQU_B12_05_D","2020"
"34UFD","B12",0.05,"True",5.13852972657096,1.43534836478882,1.57442799199489,23.9820960199443,31.8720292388398,0.957377566784971,1.914269269421,"34UFD_B12_05_D","2020"
"32UQU","B02",0.1,"False",10.8012692823772,1.8333770360065,1.90659410015988,26.5016458486595,29.8391304991973,0.984402527311809,1.70245477285169,"32UQU_B02_10_I","2020"
"34UFD","B02",0.1,"False",5.2094338864694,1.50625252468726,1.65753654153879,34.998948959222,43.9270642132658,0.934019710546986,1.77340708489775,"34UFD_B02_10_I","2020"
"32UQU","B03",0.1,"False",9.74414578817304,0.776253541802351,1.30676115648277,20.0626677723957,25.6626550542422,0.979853556246535,1.63101937016616,"32UQU_B03_10_I","2020"
"34UFD","B03",0.1,"False",5.47453774666693,1.77135638488478,1.92284490365667,39.1108039222313,48.0298404129914,0.927170297619875,2.03771101191779,"34UFD_B03_10_I","2020"
"32UQU","B04",0.1,"False",8.8263384056116,-0.141553840759085,0.882136918156692,6.22606556481605,20.9945566480987,0.984937896094195,1.41208269542286,"32UQU_B04_10_I","2020"
"34UFD","B04",0.1,"False",4.64737220102978,0.944190839247636,1.17202859107824,33.2474095155235,40.3168913054339,0.935577347432862,1.47252865988752,"34UFD_B04_10_I","2020"
"32UQU","B05",0.1,"False",7.68408640340287,-1.28380584296782,1.46358464377339,-11.5872446447964,20.4674262101181,0.984798598636901,1.83598345518614,"32UQU_B05_10_I","2020"
"34UFD","B05",0.1,"False",4.72444364435396,1.02126228257182,1.39665112013454,28.4020260093207,45.2210436653275,0.904794557606,1.71397889874034,"34UFD_B05_10_I","2020"
"32UQU","B08",0.1,"False",9.03386402669303,0.0659717803223368,1.30323271061003,18.508346075911,36.5493257257693,0.975491282383405,1.79568571805418,"32UQU_B08_10_I","2020"
"34UFD","B08",0.1,"False",4.11670352995374,0.413522168171601,1.21386373331347,4.99544085874303,46.8594564179867,0.914292594887533,1.72623392285873,"34UFD_B08_10_I","2020"
"32UQU","B8A",0.1,"False",9.18537954231848,0.21748729594779,1.94336772834059,31.5407147416764,42.4888402544575,0.956343085077514,2.69847084258502,"32UQU_B8A_10_I","2020"
"34UFD","B8A",0.1,"False",7.05287998922979,3.34969862744765,3.3979856544082,86.9137264848001,87.7143629256402,0.787784758108934,2.13576725675831,"34UFD_B8A_10_I","2020"
"32UQU","B11",0.1,"False",9.82838676512813,0.860494518757443,1.11189580708318,12.3090650936022,19.282175834085,0.987226385882554,1.37561011508823,"32UQU_B11_10_I","2020"
"34UFD","B11",0.1,"False",5.44308743824073,1.73990607645859,1.92300355188825,30.327801694412,42.0809060842999,0.92978663556294,2.32828588447206,"34UFD_B11_10_I","2020"
"32UQU","B12",0.1,"False",10.7182715478573,1.75037930148665,1.8660157961461,17.8028026307181,24.2398683324651,0.986866439117156,1.92104205854885,"32UQU_B12_10_I","2020"
"34UFD","B12",0.1,"False",5.77592158015147,2.07274021836933,2.12517087329771,38.9921892407777,43.5905451715489,0.9493440209984,2.21622456787497,"34UFD_B12_10_I","2020"
"32UQU","B02",0.1,"True",9.78804349706645,0.820151250695765,1.63356301631352,29.2761263158086,34.8820223705433,0.969224156060773,2.03657195404074,"32UQU_B02_10_D","2020"
"34UFD","B02",0.1,"True",4.74962660589428,1.04644524411214,1.18808032396256,25.9610343094733,33.5791298352584,0.946557488641507,1.48743228135064,"34UFD_B02_10_D","2020"
"32UQU","B03",0.1,"True",9.02280987150307,0.0549176251323797,1.29854452624192,16.2005164880173,24.8546594001228,0.974973385773969,1.95438981034293,"32UQU_B03_10_D","2020"
"34UFD","B03",0.1,"True",5.66517952423181,1.96199816244967,2.04130259911967,43.9404483798295,48.4631979313122,0.92783324926757,1.94516006804745,"34UFD_B03_10_D","2020"
"32UQU","B04",0.1,"True",8.70563395796668,-0.262258288404009,0.995716930415587,2.89299711255387,19.9794039514875,0.980837507269937,1.59033093164129,"32UQU_B04_10_D","2020"
"34UFD","B04",0.1,"True",4.27715938250243,0.573978020720285,1.11778946029454,15.5176209998819,35.157179632609,0.912243479718939,1.79181400693148,"34UFD_B04_10_D","2020"
"32UQU","B05",0.1,"True",7.39162110758145,-1.57627113878924,1.82733368814506,-10.517137706137,23.4669842624302,0.980438285394594,2.35874597822354,"32UQU_B05_10_D","2020"
"34UFD","B05",0.1,"True",4.26739500249103,0.564213640708883,0.957505330690375,18.1062130834206,33.3719820351669,0.936566646104897,1.30209973125387,"34UFD_B05_10_D","2020"
"32UQU","B08",0.1,"True",9.21592979565211,0.248037549281425,1.33607603074814,23.7609705340082,34.5440656776665,0.972711066074906,1.91761351167879,"32UQU_B08_10_D","2020"
"34UFD","B08",0.1,"True",4.9581555126975,1.25497415091536,1.86271781895551,20.2213003135741,52.8233429912113,0.898270563400378,2.52830382641832,"34UFD_B08_10_D","2020"
"32UQU","B8A",0.1,"True",9.07299150057402,0.105099254203329,1.88555747413636,30.7016517940113,42.1773796598814,0.962023037684753,2.60379954150219,"32UQU_B8A_10_D","2020"
"34UFD","B8A",0.1,"True",7.65272527346956,3.94954391168742,3.97799576099368,93.5513669558249,94.0269627171741,0.800521924578869,2.20540104178796,"34UFD_B8A_10_D","2020"
"32UQU","B11",0.1,"True",9.63542345087519,0.667531204504496,1.23492640130736,16.9614776787183,24.0885264610976,0.978758416591732,1.67418532975775,"32UQU_B11_10_D","2020"
"34UFD","B11",0.1,"True",6.63630133870896,2.93311997692682,3.06021567426257,46.9649507970517,54.5592313994347,0.900791437061486,3.45492657140498,"34UFD_B11_10_D","2020"
"32UQU","B12",0.1,"True",9.6693867341937,0.70149448782301,1.35411723299172,16.8376844645152,24.6444290339965,0.973773511725202,1.87836736134386,"32UQU_B12_10_D","2020"
"34UFD","B12",0.1,"True",6.61218123399359,2.90899987221144,2.99998527418549,47.7621751060628,54.9450654662596,0.888292288870181,3.20194998041506,"34UFD_B12_10_D","2020"
"32UQU","B02",0.15,"False",11.3062062830534,2.3383140366827,2.41654612964213,30.1738859433523,34.9221009034834,0.977513657191536,2.04930440637788,"32UQU_B02_15_I","2020"
"34UFD","B02",0.15,"False",7.20574022977618,3.50255886799404,3.54752614152658,66.3446717819635,69.5262828116175,0.918118000611632,3.43839181254785,"34UFD_B02_15_I","2020"
"32UQU","B03",0.15,"False",8.80345890568091,-0.164433340689777,1.94666352581818,22.9425971486367,36.1438336333739,0.937578340360146,2.99094359333046,"32UQU_B03_15_I","2020"
"34UFD","B03",0.15,"False",5.54868327876554,1.8455019169834,1.95526986488282,44.8529606190386,50.9096733429278,0.91563799365516,1.82884104508181,"34UFD_B03_15_I","2020"
"32UQU","B04",0.15,"False",8.90654000815368,-0.0613522382170084,0.985099153164686,12.2313619134308,27.7963071500579,0.985639546218405,1.39319887085503,"32UQU_B04_15_I","2020"
"34UFD","B04",0.15,"False",5.88599606301955,2.1828147012374,2.37843444946151,56.6139413028308,63.4359618578711,0.899618562641445,2.54616505529105,"34UFD_B04_15_I","2020"
"32UQU","B05",0.15,"False",6.73474606290126,-2.23314618346943,2.39297338178482,-15.7204039200225,30.6203428330221,0.977240272020238,2.82064991523317,"32UQU_B05_15_I","2020"
"34UFD","B05",0.15,"False",4.78567941442518,1.08249805264304,1.40067596936404,36.4152699809455,46.8905610002412,0.917305003355477,1.78288366038605,"34UFD_B05_15_I","2020"
"32UQU","B08",0.15,"False",10.1454377904039,1.17754554403323,1.62691798679536,34.061623830696,40.2484473594102,0.972793252822362,1.90981907257795,"32UQU_B08_15_I","2020"
"34UFD","B08",0.15,"False",4.42659502886172,0.723413667079573,1.20204975794893,28.2964338932425,48.9767691555566,0.910089295117439,1.45729957984637,"34UFD_B08_15_I","2020"
"32UQU","B8A",0.15,"False",10.2422329657672,1.27434071939652,1.99872268297458,41.9888230310022,46.1630530449753,0.962651308487887,2.32919609354635,"32UQU_B8A_15_I","2020"
"34UFD","B8A",0.15,"False",10.492418087112,6.78923672532986,6.79166382787549,113.054955496958,113.148770566709,0.798971704410482,3.32884978474724,"34UFD_B8A_15_I","2020"
"32UQU","B11",0.15,"False",8.87770583734149,-0.0901864090292007,0.838806799028673,6.59643307010576,14.6527091150729,0.988990121754884,1.32958282074085,"32UQU_B11_15_I","2020"
"34UFD","B11",0.15,"False",6.49235167427524,2.7891703124931,2.84734406860577,61.6657322777035,65.3067993261902,0.92252594941223,2.64686904381481,"34UFD_B11_15_I","2020"
"32UQU","B12",0.15,"False",11.0355841576806,2.06769191130994,2.16703997330919,28.7456227513992,32.7585225921171,0.978197660190902,2.21668723754071,"32UQU_B12_15_I","2020"
"34UFD","B12",0.15,"False",6.11210946136264,2.4089280995805,2.47802784013713,35.4868064308038,42.6579607613968,0.955215053265426,2.77308634927047,"34UFD_B12_15_I","2020"
"32UQU","B02",0.15,"True",11.8859468708367,2.91805462446601,2.9544637090303,38.6773795814256,41.3557854081184,0.980702092891729,2.20966333460057,"32UQU_B02_15_D","2020"
"34UFD","B02",0.15,"True",6.89572314657416,3.19254178479202,3.22971688142316,74.6152300949937,76.3550227437627,0.88629752404111,2.6139610751297,"34UFD_B02_15_D","2020"
"32UQU","B03",0.15,"True",8.96917989217516,0.00128764580447071,1.7661388210742,24.3087000390678,35.5871897789054,0.952377181035593,2.63824868179672,"32UQU_B03_15_D","2020"
"34UFD","B03",0.15,"True",6.15358148697084,2.4504001251887,2.55805379143082,50.3195710914153,56.6406225524728,0.914734299465018,2.47575692627502,"34UFD_B03_15_D","2020"
"32UQU","B04",0.15,"True",8.77765952738691,-0.190232718983784,1.13714423065544,19.2014841190289,34.0480582639644,0.982223718533543,1.57751354266262,"32UQU_B04_15_D","2020"
"34UFD","B04",0.15,"True",6.30979954847485,2.6066181866927,2.76538112373353,53.8168330192032,59.5676668657209,0.885853236789789,3.21833488037891,"34UFD_B04_15_D","2020"
"32UQU","B05",0.15,"True",7.35188307656023,-1.61600916981046,1.89443383135003,-7.56881464579853,27.2169259652693,0.979250630750279,2.38080379329436,"32UQU_B05_15_D","2020"
"34UFD","B05",0.15,"True",4.41398104030848,0.710799678526334,1.2295619460748,10.8589490720926,35.4021166083904,0.91804536220287,1.777403066028,"34UFD_B05_15_D","2020"
"32UQU","B08",0.15,"True",9.26702157700975,0.299129330639062,1.65582741755541,23.4931418955548,43.9800954066015,0.962519420472865,2.21318477312364,"32UQU_B08_15_D","2020"
"34UFD","B08",0.15,"True",5.39826572146438,1.69508435968224,2.08259229953215,41.5761004617602,60.0688254413529,0.894999467250847,2.30317773139702,"34UFD_B08_15_D","2020"
"32UQU","B8A",0.15,"True",10.4006422234121,1.43274997704139,1.9826048481801,42.6704123680848,45.9774174124563,0.965289211367705,2.20508589919612,"32UQU_B8A_15_D","2020"
"34UFD","B8A",0.15,"True",9.45334214513111,5.75016078334896,5.75610776624287,106.658946113632,106.805338892108,0.764965148437063,2.72045812971236,"34UFD_B8A_15_D","2020"
"32UQU","B11",0.15,"True",9.6025643088469,0.634672062476207,1.00358416418586,12.0202333507976,18.5793288829653,0.985961315158258,1.37290860337573,"32UQU_B11_15_D","2020"
"34UFD","B11",0.15,"True",5.50679350769765,1.80361214591551,1.91668662166792,33.9621862332686,42.7563661851047,0.94221916669912,1.99141720297075,"34UFD_B11_15_D","2020"
"32UQU","B12",0.15,"True",10.9424452835957,1.97455303722506,2.09383583310548,22.1335210296457,27.9652042312939,0.983921327374161,2.14817934227759,"32UQU_B12_15_D","2020"
"34UFD","B12",0.15,"True",6.46033094797209,2.75714958618995,2.78388474244949,54.2857455875423,56.2661789016267,0.928946235016267,2.56370453038139,"34UFD_B12_15_D","2020"
"32UQU","B02",0.2,"False",10.7479840887667,1.78009184239605,2.2599671420258,46.9441631138213,49.9466872242673,0.965804781582522,2.1460408510606,"32UQU_B02_20_I","2020"
"34UFD","B02",0.2,"False",6.28583837695274,2.5826570151706,2.60670560288243,77.2298804569535,77.9068222721785,0.904223117121003,1.71822005644163,"34UFD_B02_20_I","2020"
"32UQU","B03",0.2,"False",10.0009553861105,1.03306313973983,2.10391674741108,38.8355749788991,44.698339143154,0.947559648330522,2.63976656508728,"32UQU_B03_20_I","2020"
"34UFD","B03",0.2,"False",6.29209076334977,2.58890940156762,2.7121288823401,61.9559753063634,67.6030493596905,0.889276876985079,2.31372195099679,"34UFD_B03_20_I","2020"
"32UQU","B04",0.2,"False",8.81247805783244,-0.155414188538246,1.1396656724741,11.8378961414787,31.2366050176977,0.981214552947112,1.58853599124636,"32UQU_B04_20_I","2020"
"34UFD","B04",0.2,"False",5.99124263270308,2.28806127092093,2.50999721466708,53.2716066290331,62.9871112276669,0.899337523459337,2.80787226695142,"34UFD_B04_20_I","2020"
"32UQU","B05",0.2,"False",5.88251602068026,-3.08537622569043,3.36695702992619,-17.3865431477675,42.8755614911222,0.959067572310843,3.99709822347606,"32UQU_B05_20_I","2020"
"34UFD","B05",0.2,"False",3.71759265401612,0.0144112922339734,0.950280018026006,8.82670357599213,37.2131299028581,0.903062762079224,1.39210148697484,"34UFD_B05_20_I","2020"
"32UQU","B08",0.2,"False",9.0140564648226,0.0461642184519122,1.94667335286424,21.6199350292512,46.86369759765,0.948763813290355,2.58293549938779,"32UQU_B08_20_I","2020"
"34UFD","B08",0.2,"False",5.8075435528536,2.10436219107146,2.32020746418096,65.0199789326467,71.9067444919432,0.855323577553415,1.90805706468108,"34UFD_B08_20_I","2020"
"32UQU","B8A",0.2,"False",10.1328790244954,1.16498677812475,2.98666068462539,45.723448404882,55.3932287718781,0.926959433313741,3.51193749002982,"32UQU_B8A_20_I","2020"
"34UFD","B8A",0.2,"False",9.7012080607315,5.99802669894936,6.01562673766392,106.244131768911,106.618396862666,0.672092896357239,3.41724348796728,"34UFD_B8A_20_I","2020"
"32UQU","B11",0.2,"False",9.500278262844,0.532386016473313,0.941114488754503,13.9799133163042,19.7863668273381,0.986714076427228,1.32715375799852,"32UQU_B11_20_I","2020"
"34UFD","B11",0.2,"False",6.10973973669188,2.40655837490973,2.50332823103836,52.0989920509915,59.0435905606366,0.883261898823674,2.31382670850682,"34UFD_B11_20_I","2020"
"32UQU","B12",0.2,"False",11.4322193511561,2.46432710478545,2.52690445384565,34.1772603392405,36.643141892218,0.977853657066612,2.39744484384183,"32UQU_B12_20_I","2020"
"34UFD","B12",0.2,"False",8.42477369620534,4.7215923344232,4.80050776485829,64.2438512692952,70.9818547164911,0.858326853464981,4.93752900696845,"34UFD_B12_20_I","2020"
"32UQU","B02",0.2,"True",11.7903997216731,2.82250747530245,2.89228929481048,48.3181081823293,50.1302778372175,0.97164710214278,2.12959535907372,"32UQU_B02_20_D","2020"
"34UFD","B02",0.2,"True",6.85748099412373,3.15429963234159,3.1873297600087,67.5976291991834,70.0711208155273,0.918461696905627,2.82704862699091,"34UFD_B02_20_D","2020"
"32UQU","B03",0.2,"True",9.33299314971844,0.365100903347749,2.09607511932421,34.0363901513697,43.9227374108181,0.944517094952661,2.86290008728865,"32UQU_B03_20_D","2020"
"34UFD","B03",0.2,"True",6.01979850978948,2.31661714800733,2.43234979671294,57.0385663102927,61.5018558012633,0.852024631569041,2.13879189807326,"34UFD_B03_20_D","2020"
"32UQU","B04",0.2,"True",8.10044857870118,-0.86744366766951,1.51745838747724,7.13939817639939,33.1625688437328,0.966055215241546,2.1759505852012,"32UQU_B04_20_D","2020"
"34UFD","B04",0.2,"True",5.41369351396094,1.7105121521788,2.14299345033151,33.3023192862646,50.3456362008857,0.900806791391448,2.99894532587813,"34UFD_B04_20_D","2020"
"32UQU","B05",0.2,"True",6.23821081463651,-2.72968143173418,2.98818914496187,-16.5840188363736,38.6929154843029,0.954150157660539,3.60276470531235,"32UQU_B05_20_D","2020"
"34UFD","B05",0.2,"True",3.54163150777179,-0.161549854010353,1.06984597141652,7.71163485135907,39.3272554705264,0.891604698828938,1.5261861482481,"34UFD_B05_20_D","2020"
"32UQU","B08",0.2,"True",9.08963833494684,0.121746088576149,1.75124797429632,22.4066331331982,44.6202884765345,0.956603308739271,2.37929841859341,"32UQU_B08_20_D","2020"
"34UFD","B08",0.2,"True",5.97344949053585,2.27026812875371,2.46967897380735,63.0247582015525,69.7713208157557,0.876214781335074,2.20945888201392,"34UFD_B08_20_D","2020"
"32UQU","B8A",0.2,"True",10.2797296257826,1.31183737941194,3.41365062858147,48.5662731989312,59.7388762701598,0.91119052654582,3.88102855545104,"32UQU_B8A_20_D","2020"
"34UFD","B8A",0.2,"True",9.18012265974896,5.47694129796682,5.50434717023778,103.41568236059,103.782660046627,0.635893363282476,2.80014858325633,"34UFD_B8A_20_D","2020"
"32UQU","B11",0.2,"True",9.11119499855951,0.143302752188819,1.29905945999551,14.8554051943774,24.8009365868253,0.972698820941323,1.95068984475133,"32UQU_B11_20_D","2020"
"34UFD","B11",0.2,"True",6.4164695185739,2.71328815679176,2.79572150636819,60.6852851787164,65.032284408501,0.897524312835958,2.5783333226535,"34UFD_B11_20_D","2020"
"32UQU","B12",0.2,"True",11.8375099663202,2.86961771994953,2.92569719431606,25.8659204913733,30.3291476167288,0.985076352104421,2.77329966334773,"32UQU_B12_20_D","2020"
"34UFD","B12",0.2,"True",6.70999850872841,3.00681714694627,3.10971138300349,47.4649421398641,56.1532304657336,0.920991222786053,3.23364271986132,"34UFD_B12_20_D","2020"
"32UQU","B02",0.25,"False",13.2978969792698,4.33000473289916,4.34596160656148,58.6365992038145,59.6050710795661,0.967138508203619,2.60896830567462,"32UQU_B02_25_I","2020"
"34UFD","B02",0.25,"False",5.76532094652909,2.06213958474695,2.1913250067471,61.1901206524417,63.9134884187683,0.876441509657203,2.14152933785686,"34UFD_B02_25_I","2020"
"32UQU","B03",0.25,"False",9.95511754496583,0.987225298595141,2.5089739183277,42.3459722015304,50.6860139140432,0.921401034956534,3.23757295204083,"32UQU_B03_25_I","2020"
"34UFD","B03",0.25,"False",6.24817893763817,2.54499757585603,2.76070061955617,66.237467416428,73.249710080132,0.804134454765896,2.4087735772592,"34UFD_B03_25_I","2020"
"32UQU","B04",0.25,"False",7.84136890717089,-1.1265233391998,1.8000412389912,5.94474829031024,36.004773521832,0.952280837654818,2.60459024724162,"32UQU_B04_25_I","2020"
"34UFD","B04",0.25,"False",4.442181067291,0.738999705508853,1.38984667912726,34.3185596804865,51.7701291945431,0.886937742929194,1.97193571080904,"34UFD_B04_25_I","2020"
"32UQU","B05",0.25,"False",5.53360610133608,-3.4342861450346,3.81936475828892,-15.8057749188327,50.2668237922382,0.940246970295779,4.58505518966101,"32UQU_B05_25_I","2020"
"34UFD","B05",0.25,"False",4.18166939828989,0.47848803650775,1.05547808555326,27.6687294714524,44.4250080091118,0.911053681972748,1.44064594631557,"34UFD_B05_25_I","2020"
"32UQU","B08",0.25,"False",8.6837405450149,-0.284151701355793,2.18319392422808,16.9352794516687,51.0567989956754,0.936751735353763,2.86576963267586,"32UQU_B08_25_I","2020"
"34UFD","B08",0.25,"False",7.95997887361063,4.25679751182849,4.29921409325319,92.6719200662153,93.7672112602803,0.711957058891018,2.64039629004258,"34UFD_B08_25_I","2020"
"32UQU","B8A",0.25,"False",11.1478588596737,2.17996661330304,3.64426512795887,55.4732692388046,62.9419208108125,0.909398967300746,3.74351718193983,"32UQU_B8A_25_I","2020"
"34UFD","B8A",0.25,"False",10.8875112713873,7.18432990960521,7.21466585857118,112.362904763935,112.790951857239,0.510633264808863,3.67270216224878,"34UFD_B8A_25_I","2020"
"32UQU","B11",0.25,"False",9.91677152021012,0.948879273839428,1.11476934434987,17.4252832645713,20.5599571566963,0.988279063373979,1.28955979055681,"32UQU_B11_25_I","2020"
"34UFD","B11",0.25,"False",7.31895818374067,3.61577682195852,3.68117579854207,63.987857948735,67.8218594214817,0.900549185126118,3.6072509943039,"34UFD_B11_25_I","2020"
"32UQU","B12",0.25,"False",11.0218758263456,2.05398357997489,2.11578177231053,20.2596566484707,24.53930884338,0.990251472798092,2.10019692705069,"32UQU_B12_25_I","2020"
"34UFD","B12",0.25,"False",6.46475464299609,2.76157328121395,2.82485537796007,48.4191095637156,53.3030669852458,0.933340763516026,2.85102017229357,"34UFD_B12_25_I","2020"
"32UQU","B02",0.25,"True",11.8083617452612,2.84046949889055,3.12014911573541,56.1650093128614,58.1076665199798,0.95069316046167,2.53429896907918,"32UQU_B02_25_D","2020"
"34UFD","B02",0.25,"True",7.21695562634358,3.51377426456144,3.52053249986844,89.850743300902,90.0792336315802,0.901325494484887,2.01560385813634,"34UFD_B02_25_D","2020"
"32UQU","B03",0.25,"True",10.3109924956662,1.34310024929555,2.8057834086521,45.1016439377134,53.1197560894361,0.911171376681996,3.37911730521232,"32UQU_B03_25_D","2020"
"34UFD","B03",0.25,"True",6.24497620289098,2.54179484110884,2.77324004033951,67.4850405905174,74.9268191904609,0.805243039916164,2.33690421408472,"34UFD_B03_25_D","2020"
"32UQU","B04",0.25,"True",8.28134898629522,-0.686543260075473,1.78250651024501,11.3585978542501,40.471927062968,0.951643932967767,2.50999695512502,"32UQU_B04_25_D","2020"
"34UFD","B04",0.25,"True",6.90715712552201,3.20397576373987,3.44102121453473,61.7555073790483,70.3629707096982,0.873100264929231,4.07527807087996,"34UFD_B04_25_D","2020"
"32UQU","B05",0.25,"True",4.69232519640078,-4.27556704996991,4.53727829370923,-31.0453286402927,53.2092086622166,0.903332392896695,5.45488198041365,"32UQU_B05_25_D","2020"
"34UFD","B05",0.25,"True",3.58521633156024,-0.117965030221906,0.887668000318118,1.63589660055139,35.4032184778435,0.913888490586208,1.31633287694367,"34UFD_B05_25_D","2020"
"32UQU","B08",0.25,"True",9.17332147997805,0.205429233607363,2.03104689978496,25.8382072725816,46.3997972908338,0.943873412972664,2.71905454112421,"32UQU_B08_25_D","2020"
"34UFD","B08",0.25,"True",7.19988285057205,3.4967014887899,3.66031720611354,74.8488265256664,81.7387252656144,0.829841048644957,3.04182993670957,"34UFD_B08_25_D","2020"
