"tile","band","increment","decrease","mean_height","average_difference","avg_abs_diff","avg_difference_percent","avg_abs_diff_perc","correlation","std_dev","out_name","year"
"55HEV","B02",0,"True",9.62694797133549,0,0,0,0,1,0,"55HEV_original","2020"
"32TMT","B02",0,"True",16.2317732096253,0,0,0,0,1,0,"32TMT_original","2020"
"32TMT","B02",0.05,"False",16.5920817635781,0.360308553952831,0.766760165708524,3.56324268550148,7.21231487630263,0.993950027079772,1.0920200466665,"32TMT_B02_05_I","2020"
"55HEV","B02",0.05,"False",12.2490116112169,2.62206363988139,2.67378433861308,35.9327744780221,37.221264206219,0.970735917568364,1.77141448468465,"55HEV_B02_05_I","2020"
"32TMT","B03",0.05,"False",17.0772577483996,0.845484538774325,0.955391494480503,6.08976134804315,7.40042098378812,0.99564317943457,1.02212999797656,"32TMT_B03_05_I","2020"
"55HEV","B03",0.05,"False",7.80388947952696,-1.82305849180852,2.04603293975928,-27.1330233238873,33.1652150343975,0.950176909178955,1.99857963288706,"55HEV_B03_05_I","2020"
"32TMT","B04",0.05,"False",17.3283783584284,1.0966051488031,1.35667187403562,5.91284724762134,9.76662473894937,0.991907535052926,1.49032525616269,"32TMT_B04_05_I","2020"
"55HEV","B04",0.05,"False",9.08124698182876,-0.545700989506721,1.96687886312858,-21.9606936473931,40.7087887050993,0.940929691070022,2.59417219051931,"55HEV_B04_05_I","2020"
"32TMT","B05",0.05,"False",16.6261438884443,0.394370678819052,1.01854394600226,0.491301139892533,8.2422039320731,0.992192255963586,1.42871181800309,"32TMT_B05_05_I","2020"
"55HEV","B05",0.05,"False",14.3620304728568,4.73508250152134,5.13573706567745,21.1594792716551,42.278412063367,0.929104687366939,4.67411854228029,"55HEV_B05_05_I","2020"
"32TMT","B08",0.05,"False",17.1977499132451,0.965976703619836,1.10274087668425,6.3261835520111,8.39650320854859,0.994553524718818,1.16946554541332,"32TMT_B08_05_I","2020"
"55HEV","B08",0.05,"False",9.94236464477595,0.315416673440465,1.7567861862824,-19.0437880562737,41.4347733613809,0.964627746928855,2.20508029581491,"55HEV_B08_05_I","2020"
"32TMT","B8A",0.05,"False",16.349171884263,0.117398674637742,0.599415162603846,1.95939562159449,5.67415141866614,0.995646124616288,0.930305508885216,"32TMT_B8A_05_I","2020"
"55HEV","B8A",0.05,"False",7.68358437065088,-1.9433636006846,2.49193154308075,-24.0977760905884,45.5898185391038,0.919636892932094,2.56272119111117,"55HEV_B8A_05_I","2020"
"32TMT","B11",0.05,"False",16.6288682679134,0.397095058288085,0.7424538091314,4.02103755553493,7.22349334349122,0.994457431791592,1.04398007226773,"32TMT_B11_05_I","2020"
"55HEV","B11",0.05,"False",9.41651755603471,-0.21043041530078,2.39114629093476,-26.3610600576099,43.0379037617075,0.946550801969345,3.07417422309064,"55HEV_B11_05_I","2020"
"32TMT","B12",0.05,"False",16.9579547526298,0.726181543004549,1.04600690908709,7.277441450262,9.44956831164177,0.992450311825994,1.22505135209871,"32TMT_B12_05_I","2020"
"55HEV","B12",0.05,"False",9.41546289965184,-0.211485071683643,1.96234627883178,15.6258754450753,34.1157998127382,0.944198840832852,2.36493315098327,"55HEV_B12_05_I","2020"
"32TMT","B02",0.05,"True",16.4550429452305,0.223269735605224,0.759005122763293,3.30715996381799,7.43899320909414,0.993654766092796,1.1258400304424,"32TMT_B02_05_D","2020"
"55HEV","B02",0.05,"True",10.8694749156249,1.24252694428945,2.36628956147286,6.24982380396366,33.2093720171139,0.948501769241971,3.00313508917367,"55HEV_B02_05_D","2020"
"32TMT","B03",0.05,"True",17.1530348028098,0.921261593184542,1.10004864677479,6.51218587281552,8.82053339684292,0.993507396084816,1.22496124651081,"32TMT_B03_05_D","2020"
"55HEV","B03",0.05,"True",8.35185915168863,-1.27508881964685,1.95824891717785,-31.5090018160727,40.7601990065432,0.950658841525683,2.19225957066997,"55HEV_B03_05_D","2020"
"32TMT","B04",0.05,"True",16.7820326027661,0.550259393140823,0.859050763576497,3.84311685733818,7.44770180287012,0.993845411384962,1.15170145794152,"32TMT_B04_05_D","2020"
"55HEV","B04",0.05,"True",8.28932728680056,-1.33762068453492,2.38342930116592,-34.8581672525922,49.2360731356501,0.92944447758642,2.85875395585364,"55HEV_B04_05_D","2020"
"32TMT","B05",0.05,"True",16.7893578109912,0.557584601365916,0.978547056905699,2.80954471367357,7.85351116197612,0.992125617109285,1.35067136275975,"32TMT_B05_05_D","2020"
"55HEV","B05",0.05,"True",11.6695934379425,2.04264546660703,2.29410769808721,30.3052426320877,34.7165854878716,0.952228576822927,2.02051304939136,"55HEV_B05_05_D","2020"
"32TMT","B08",0.05,"True",16.7448431928577,0.513069983232426,0.749765054753857,3.99272947518161,6.81081772770362,0.995442665502301,0.968481648157522,"32TMT_B08_05_D","2020"
"55HEV","B08",0.05,"True",10.5620366998756,0.935088728540136,1.69026392237072,1.80953913602257,28.1081364478792,0.958141956504341,2.06491841207027,"55HEV_B08_05_D","2020"
"32TMT","B8A",0.05,"True",16.6337598923261,0.401986682700833,0.793260038266425,4.5899821261983,7.8378548097,0.993417637630203,1.1399268277176,"32TMT_B8A_05_D","2020"
"55HEV","B8A",0.05,"True",10.0147804685418,0.387832497206304,1.43590926991214,15.352186089516,25.871356751305,0.955977489171501,1.89538091832159,"55HEV_B8A_05_D","2020"
"32TMT","B11",0.05,"True",16.6324398394141,0.400666629788795,0.731389922842836,4.17758473405747,6.88554168795945,0.994323474201715,1.05647314198632,"32TMT_B11_05_D","2020"
"55HEV","B11",0.05,"True",6.93572183664624,-2.69122613468925,2.98932601214235,-35.8196123256397,50.6560094443054,0.926955407886381,2.43434693814286,"55HEV_B11_05_D","2020"
"32TMT","B12",0.05,"True",17.1454151437499,0.913641934124619,1.13130571145152,8.34707055408565,10.2526218710284,0.992632894490701,1.20324786137802,"32TMT_B12_05_D","2020"
"55HEV","B12",0.05,"True",8.21335171460127,-1.41359625673422,2.04991867471654,-33.9569011269246,38.3463500773786,0.951457101201224,2.31723553138175,"55HEV_B12_05_D","2020"
"32TMT","B02",0.1,"False",16.4920604906192,0.26028728099391,0.924191623114315,5.47777770983081,9.20539961500357,0.993441164917305,1.2437108609726,"32TMT_B02_10_I","2020"
"55HEV","B02",0.1,"False",8.93390041275105,-0.693047558584441,2.07447558785043,2.64517801370119,37.1350303379052,0.926159894748533,2.41860630732838,"55HEV_B02_10_I","2020"
"32TMT","B03",0.1,"False",17.1958966667799,0.964123457154642,1.07024925113315,8.23184516561105,9.4706578731485,0.994394277652208,1.1190240882567,"32TMT_B03_10_I","2020"
"55HEV","B03",0.1,"False",6.68889700398065,-2.93805096735483,3.19876850464162,-47.0381026869599,60.219267738274,0.923095511654631,2.4846987946751,"55HEV_B03_10_I","2020"
