"tile","band","increment","decrease","mean_height","average_difference","avg_abs_diff","avg_difference_percent","avg_abs_diff_perc","correlation","std_dev","out_name","year"
"17SNB","",NA,NA,20.8715458130253,3.36988290579811,4.68299501622985,18.503527449962,26.800936212246,0.635049091660665,5.29320184820528,"17SNB_shuffle20","2020"
"20MMD","",NA,NA,33.4234109791095,-0.872706776529881,1.63895320801175,-2.00143536303181,5.50625045296847,0.821643295092209,2.4468650155713,"20MMD_shuffle20","2020"
"32TMT","",NA,NA,18.0055009008102,0.979537948130621,4.84135364497744,23.4092301693555,38.8460924963942,0.897595590886942,5.66865694893492,"32TMT_shuffle20","2020"
"32UQU","",NA,NA,11.3376657717134,2.62749746244217,4.47883429019004,57.5139961432297,69.3247115321049,0.808837756069856,4.63961968217882,"32UQU_shuffle20","2020"
"33NTG","",NA,NA,20.1674037190347,-2.18173238877365,5.61007666263989,26.0426122481454,56.8618601927462,0.923082525082777,6.55221461745277,"33NTG_shuffle20","2020"
"34UFD","",NA,NA,6.89431554477011,2.39055772559937,3.02873329088354,70.8286064141638,78.221977390167,0.7261779217129,2.73257483749733,"34UFD_shuffle20","2020"
"35VML","",NA,NA,7.41943929959232,4.7731984070763,4.78977791631561,101.894994490029,102.592112218724,0.473612765733848,1.88897069849892,"35VML_shuffle20","2020"
"49NHC","",NA,NA,32.4541995756998,-7.17162148246718,7.87215904549792,-21.6732793978617,24.0725987704191,0.610443127139696,6.9781698099592,"49NHC_shuffle20","2020"
"49UCP","",NA,NA,7.02208779964839,2.72802288566817,3.27674854976614,83.0737819306692,88.2937005677706,0.766702013118157,3.24165320294073,"49UCP_shuffle20","2020"
"55HEV","",NA,NA,9.17061575144048,-0.498815081906402,3.76869473703655,29.2312987691557,62.8833657955827,0.854619457725429,4.55157009442221,"55HEV_shuffle20","2020"
"10TES","",NA,NA,24.334851944007,4.66159855652762,4.98752411436728,30.453994553413,32.0164349279963,0.878504906855121,3.71921062701234,"10TES_shuffle30","2020"
"17SNB","",NA,NA,22.3906594941484,4.88899658692119,5.98363487765961,28.1413632915049,32.9720834357214,0.396264416832993,5.86411134594174,"17SNB_shuffle30","2020"
"20MMD","",NA,NA,32.3762595512606,-1.91985820437885,2.78393611362852,-6.33965869855346,9.53781704683102,0.730979100674263,3.82457145984169,"20MMD_shuffle30","2020"
"32TMT","",NA,NA,18.968621665228,1.94265871254843,5.42603935568547,28.4904699924929,42.3635162193846,0.849888863347601,6.14956564110412,"32TMT_shuffle30","2020"
"32UQU","",NA,NA,12.5128040354834,3.80263572621213,5.45533649951069,66.712674301445,76.3516681767924,0.760449938775508,5.09525219520589,"32UQU_shuffle30","2020"
"33NTG","",NA,NA,23.3115980981024,0.962461990294034,5.10412097597561,38.8833995998286,55.7101380032522,0.914766868383793,6.49270438446292,"33NTG_shuffle30","2020"
"34UFD","",NA,NA,7.60948849686336,3.10573067769263,3.61991129762729,78.7814622460862,84.1669087725602,0.689720438498446,2.87432937166143,"34UFD_shuffle30","2020"
"35VML","",NA,NA,6.83708139536249,4.19084050284647,4.21116826366902,96.1363111517677,96.8838274533177,0.499157000385927,1.85772999018639,"35VML_shuffle30","2020"
"49NHC","",NA,NA,33.3030816175643,-6.3227394406027,7.63292992796809,-19.1486224334052,23.1698292898423,0.561529962526347,7.59898154038429,"49NHC_shuffle30","2020"
"49UCP","",NA,NA,8.65355236177451,4.35948744779429,4.62952097060668,98.0121666685781,100.443630729833,0.760065868021653,3.66985978415107,"49UCP_shuffle30","2020"
"55HEV","",NA,NA,7.7338095818607,-1.93562125148618,4.886273682157,17.5713479778126,72.0041835010301,0.805098502828799,5.57416990757393,"55HEV_shuffle30","2020"
"10TES","",NA,NA,23.8308555565248,4.15760216904544,5.09107362491694,28.4601409746993,32.863483588528,0.798064689943108,4.68572191423212,"10TES_shuffle50","2020"
"17SNB","",NA,NA,27.2807173526514,9.77905444542425,9.87610115864545,47.1477066273387,47.5916641465164,0.531785149279734,5.3804446283557,"17SNB_shuffle50","2020"
"20MMD","",NA,NA,31.2161803158648,-3.07993743977462,3.34595761299703,-9.84349971267931,11.4467982453596,0.665339342518648,3.90756505327175,"20MMD_shuffle50","2020"
"32TMT","",NA,NA,17.2356565028999,0.20969355022028,6.70169548684216,20.8921348017098,48.1750152760885,0.750860121238534,7.74065802757184,"32TMT_shuffle50","2020"
"32UQU","",NA,NA,13.295426869926,4.58525856065471,6.39007301045397,71.289349240017,81.786819534213,0.658262479352786,5.8182944561944,"32UQU_shuffle50","2020"
"33NTG","",NA,NA,20.5615163675441,-1.78761974026422,7.79856565638958,30.3532467482202,66.3951863774321,0.838255497086666,9.08338439027839,"33NTG_shuffle50","2020"
"34UFD","",NA,NA,8.82511869932622,4.32136088015548,4.78012662574522,88.5161901843305,93.0673994298605,0.579595156577353,3.33713880246926,"34UFD_shuffle50","2020"
"35VML","",NA,NA,6.73580695117365,4.08956605865763,4.09691182472273,96.3537536809481,96.4970966201911,0.348135005392754,1.72637582648663,"35VML_shuffle50","2020"
"49NHC","",NA,NA,25.8636452836689,-13.7621757744981,14.0612937374211,-44.6262842454497,46.0153469297931,0.420481774581574,8.42717771267142,"49NHC_shuffle50","2020"
"49UCP","",NA,NA,5.30225498324549,1.00819006926527,3.01455499756745,33.0712712705328,76.7344589155082,0.604730983741842,4.22067079942882,"49UCP_shuffle50","2020"
"55HEV","",NA,NA,7.20920901690711,-2.46022181643977,5.58188083801297,13.2056338541735,78.0192927950582,0.713991986911819,6.35353123265917,"55HEV_shuffle50","2020"
"10TES","",NA,NA,23.4413631550621,3.76810976758268,5.59331021364449,26.3465064986295,35.0509521181466,0.664952509050859,5.87894603519318,"10TES_shuffle80","2020"
"17SNB","",NA,NA,22.7597174084946,5.2580545012674,6.04984125154313,29.7056732730114,33.6770766925271,0.524370055777169,5.29944380616757,"17SNB_shuffle80","2020"
"20MMD","",NA,NA,35.4580527121405,1.16193495650104,2.201627679316,4.17544929940771,7.29271205565774,0.625233993721819,3.35475429696546,"20MMD_shuffle80","2020"
"32TMT","",NA,NA,17.9687306713557,0.942767718676146,7.59647756440984,24.117586918974,52.7211879010455,0.544594761787995,8.71893903955134,"32TMT_shuffle80","2020"
"32UQU","",NA,NA,12.1982882323822,3.48811992311098,6.63493479754936,64.1453866679646,83.6269702222102,0.512174063018848,6.63958938123559,"32UQU_shuffle80","2020"
"33NTG","",NA,NA,17.8891384074575,-4.45999770035078,10.3165181915721,17.8730397618537,77.2208579512434,0.733448703912143,11.0139234760721,"33NTG_shuffle80","2020"
"34UFD","",NA,NA,7.68384603207983,3.18008821290909,4.21971831318804,77.9261921704007,88.7826060946247,0.386716573312136,3.67502237660255,"34UFD_shuffle80","2020"
"35VML","",NA,NA,8.25989119762365,5.61365030510763,5.61641494671075,109.456685289941,109.507714000696,0.140839643883336,1.96765760661497,"35VML_shuffle80","2020"
"49NHC","",NA,NA,26.0246668240907,-13.6011542340763,14.0275102620773,-42.2362437403964,44.3974635464502,0.336768178853574,7.86888996271761,"49NHC_shuffle80","2020"
"49UCP","",NA,NA,7.43618510978511,3.1421201958049,4.25543392446708,85.7552501531757,97.3034384862618,0.564024971336002,4.27273319065623,"49UCP_shuffle80","2020"
"55HEV","",NA,NA,10.3113027036169,0.641871870270052,5.87644986207153,43.3500353590254,77.1979246540286,0.637512024195999,6.72285694851356,"55HEV_shuffle80","2020"
