"tile","band","increment","decrease","mean_height","average_difference","avg_abs_diff","avg_difference_percent","avg_abs_diff_perc","correlation","std_dev","out_name","year"
"20MMD","B11",0.15,"False",32.0091880372154,2.22018273179762,2.35663663113553,7.80499810448128,8.30102926572756,0.919199554392059,1.91729311841832,"20MMD_B11_15_I","2020"
"35VML","B11",0.15,"False",5.087450154328,2.41579613494057,2.5693459229419,67.2712498374639,75.7224693792306,0.65873506739731,1.98955995984427,"35VML_B11_15_I","2020"
"20MMD","B12",0.15,"False",33.1217464874047,3.33274118198688,3.41722547267291,10.6782220781643,11.3747322015074,0.91456739127158,2.02595073289474,"20MMD_B12_15_I","2020"
"35VML","B12",0.15,"False",8.78929969449338,6.11764567510596,6.13396086274179,106.556745271914,107.988672875554,0.571266040007041,3.58836453362859,"35VML_B12_15_I","2020"
"20MMD","B02",0.15,"True",29.4441026503086,-0.344902655109171,2.06840081048929,0.0700052840834953,7.76265119495673,0.863217904751679,2.7374141590248,"20MMD_B02_15_D","2020"
"35VML","B02",0.15,"True",4.6224529190898,1.95079889970238,2.01190370020379,67.7609658014408,69.7963283404453,0.733162410423221,1.42647847198899,"35VML_B02_15_D","2020"
"20MMD","B03",0.15,"True",31.6117417768858,1.82273647146794,2.50768993050734,5.35993807595789,8.58405451859989,0.925854224292901,2.28131892400397,"20MMD_B03_15_D","2020"
"35VML","B03",0.15,"True",5.94828161230112,3.2766275929137,3.36108987566057,82.2307907380042,84.7789274277443,0.448990678634795,2.32613461341017,"35VML_B03_15_D","2020"
"20MMD","B04",0.15,"True",35.5417508078807,5.75274550246285,5.82240772691792,17.9543836915709,18.6402671057064,0.79751591231384,3.01861217121464,"20MMD_B04_15_D","2020"
"35VML","B04",0.15,"True",2.73347574115113,0.0618217217637032,0.477305841445485,10.3930966633812,25.8196722043337,0.917182410628498,0.741428193374392,"35VML_B04_15_D","2020"
"20MMD","B05",0.15,"True",30.5826427461425,0.79363744072472,1.41280383555588,3.15392656890871,5.26173812521585,0.924719586576513,1.86535835378065,"20MMD_B05_15_D","2020"
"35VML","B05",0.15,"True",4.07948159678173,1.40782757739431,1.71262302649124,52.3097686636653,64.9552310102877,0.587911218916445,1.61373576955551,"35VML_B05_15_D","2020"
"20MMD","B08",0.15,"True",31.4983643531396,1.70935904772176,2.34051923053523,5.12647875222633,8.31568828982208,0.898481409837261,2.30330874252357,"20MMD_B08_15_D","2020"
"35VML","B08",0.15,"True",5.84353807882985,3.17188405944242,3.24197830952104,81.4833512786854,85.4384221551989,0.596048292322497,2.03810846238569,"35VML_B08_15_D","2020"
"20MMD","B8A",0.15,"True",33.5709137206616,3.78190841524375,3.89408754031069,12.1810743406677,12.7147942265685,0.934235302010215,1.86398325403902,"20MMD_B8A_15_D","2020"
"35VML","B8A",0.15,"True",6.70306387906775,4.03140985968033,4.05016078947776,95.6339444703517,96.050929975218,0.4681937141876,2.02686512358623,"35VML_B8A_15_D","2020"
"20MMD","B11",0.15,"True",30.8575528904101,1.06854758499228,1.43018109161693,3.8819899610943,5.22282716864012,0.942751939127296,1.62340449038764,"20MMD_B11_15_D","2020"
"35VML","B11",0.15,"True",6.14397813925525,3.47232411986782,3.51669453157845,84.6908992912166,86.6289583186634,0.547711530099036,2.24422611536597,"35VML_B11_15_D","2020"
"20MMD","B12",0.15,"True",31.2931904914858,1.504185186068,1.72627676982414,5.1968768382365,6.12195093417449,0.946148463528755,1.570875663823,"20MMD_B12_15_D","2020"
"35VML","B12",0.15,"True",5.29144626497421,2.61979224558678,2.67534026367083,59.3764210733838,66.0148211252738,0.861242445206831,2.32667670936906,"35VML_B12_15_D","2020"
"20MMD","B02",0.2,"False",38.416827337145,8.62782203172716,8.64115565064751,25.8337951586942,25.9408428329149,0.876671627476458,2.46052978890027,"20MMD_B02_20_I","2020"
"35VML","B02",0.2,"False",6.06330161205942,3.39164759267199,3.41681471533642,86.8476600638884,87.9105188898536,0.481342124603228,1.88975981415719,"35VML_B02_20_I","2020"
"20MMD","B03",0.2,"False",31.3543924839053,1.5653871784875,2.44846174720248,4.04624923384612,8.54744542556637,0.942920209281558,2.3873869121128,"20MMD_B03_20_I","2020"
"35VML","B03",0.2,"False",5.66189071759876,2.99023669821133,3.05251457030536,81.6767658419156,83.2383730105275,0.452954726687499,1.97526227722999,"35VML_B03_20_I","2020"
"20MMD","B04",0.2,"False",29.58058284421,-0.20842246120781,1.94929176364263,0.668987971580413,7.46943026302496,0.887999980201473,2.75899182118168,"20MMD_B04_20_I","2020"
"35VML","B04",0.2,"False",5.04246692815328,2.37081290876586,2.43500782909198,73.7894190127347,75.7231617465595,0.584542136506846,1.66160583234178,"35VML_B04_20_I","2020"
"20MMD","B05",0.2,"False",31.1107528512724,1.32174754585464,1.79984716649618,4.65760995685153,6.58020375565923,0.910351919069019,2.01620412527444,"20MMD_B05_20_I","2020"
"35VML","B05",0.2,"False",3.20875530498294,0.537101285595517,1.08125415857375,40.696145100794,53.3462239372676,0.751955780515015,1.26123005788237,"35VML_B05_20_I","2020"
"20MMD","B08",0.2,"False",23.1115542395587,-6.67745106585909,6.68686155258104,-24.9406803659559,25.0916062859792,0.942085409649101,1.91700749363293,"20MMD_B08_20_I","2020"
"35VML","B08",0.2,"False",5.49462916088654,2.82297514149911,2.89432394368424,80.0602633568178,82.7797355417872,0.608288581924136,1.75808488747172,"35VML_B08_20_I","2020"
"20MMD","B8A",0.2,"False",33.8998828037555,4.11087749833773,4.22891858586421,13.0847336796745,13.7168351490249,0.929710301088147,1.93396960907764,"20MMD_B8A_20_I","2020"
"35VML","B8A",0.2,"False",6.51366002969415,3.84200601030673,3.85980613684933,93.4734663433579,93.8364917143774,0.382993394157765,2.00058347982475,"35VML_B8A_20_I","2020"
"20MMD","B11",0.2,"False",29.9390034635482,0.149998158130421,1.43285090240775,0.885355932675768,5.20004439714665,0.925875771242338,1.85340204128144,"20MMD_B11_20_I","2020"
"35VML","B11",0.2,"False",6.47140813908409,3.79975411969667,3.83888947311613,88.1117443768209,89.9238904693078,0.519037489260881,2.37838397765827,"35VML_B11_20_I","2020"
"20MMD","B12",0.2,"False",32.647271757772,2.85826645235417,2.96640316541539,9.70893702588686,10.1703468184488,0.899819056297817,2.11670713562907,"20MMD_B12_20_I","2020"
"35VML","B12",0.2,"False",6.19862350082026,3.52696948143284,3.56698057469227,77.0844962499187,81.5751970690541,0.787707255407176,2.67857012835556,"35VML_B12_20_I","2020"
"20MMD","B02",0.2,"True",35.4766480023883,5.68764269697045,5.71960621828505,18.2139600385307,18.3400551322606,0.866683294533173,2.43350116854196,"20MMD_B02_20_D","2020"
"35VML","B02",0.2,"True",7.0825008233813,4.41084680399388,4.44791446454528,94.3762983647062,95.6066019126012,0.405148458485227,2.59202390955068,"35VML_B02_20_D","2020"
"20MMD","B03",0.2,"True",24.69108580962,-5.09791949579779,5.13904304290856,-19.2694616438931,19.7288557469643,0.92427760071138,1.91418694588983,"20MMD_B03_20_D","2020"
"35VML","B03",0.2,"True",6.7182421768235,4.04658815743607,4.07606357614184,91.09267979375,92.1447679532758,0.402135749520185,2.52960415162609,"35VML_B03_20_D","2020"
"20MMD","B04",0.2,"True",28.4440669463753,-1.34493835904255,2.3421559691826,-3.33478844204039,8.61081603330877,0.915027080087609,2.52247559790248,"20MMD_B04_20_D","2020"
"35VML","B04",0.2,"True",3.59003754437519,0.918383524987763,1.33362767845344,37.2522797980007,61.6021628774694,0.736572183468731,1.39043965497601,"35VML_B04_20_D","2020"
"20MMD","B05",0.2,"True",29.9642292842595,0.175223978841669,1.58177063339811,1.36230727272903,5.88968213299808,0.901830248225028,2.18958116762632,"20MMD_B05_20_D","2020"
"35VML","B05",0.2,"True",2.92185232762745,0.250198308240026,1.06953177378039,32.4329924188268,52.4414802451385,0.726237301800368,1.33805990791979,"35VML_B05_20_D","2020"
"20MMD","B08",0.2,"True",26.6891891840084,-3.09981612140938,3.15365883641515,-11.6554478088122,11.9569210069074,0.91444940617167,2.0301295999656,"20MMD_B08_20_D","2020"
"35VML","B08",0.2,"True",6.28676824601552,3.6151142266281,3.71725027269666,87.509497021654,90.3529964217865,0.240875993653914,2.51229846318718,"35VML_B08_20_D","2020"
"20MMD","B8A",0.2,"True",31.4384965993754,1.64949129395755,2.41402225311822,5.71520181283332,8.79109834478054,0.867124805023293,2.51852298819479,"20MMD_B8A_20_D","2020"
"35VML","B8A",0.2,"True",4.89159420777108,2.21994018838365,2.33150411798837,74.1153326760513,76.2597955150548,0.505628559207701,1.64961013633206,"35VML_B8A_20_D","2020"
"20MMD","B11",0.2,"True",34.0558308840357,4.26682557861791,4.31578717255351,13.3740658564414,13.8433820376377,0.937037910472372,1.8396066843319,"20MMD_B11_20_D","2020"
"35VML","B11",0.2,"True",5.5595128744991,2.88785885511168,2.98439944973098,77.6852195099715,81.3112718007452,0.574700111531802,1.96510674389631,"35VML_B11_20_D","2020"
"20MMD","B12",0.2,"True",34.6727527982666,4.8837474928488,4.91340052629131,15.7234792645873,15.9528061137083,0.886571340003663,2.24822642515065,"20MMD_B12_20_D","2020"
"35VML","B12",0.2,"True",9.36516179314348,6.69350777375606,6.77024814117492,102.874766393095,110.442323633295,0.471007314853944,4.19804110250251,"35VML_B12_20_D","2020"
"20MMD","B02",0.25,"False",35.7347881574954,5.94578285207754,5.96980771548332,18.7807139855171,18.9472139094089,0.910136644731972,2.02158013149252,"20MMD_B02_25_I","2020"
"35VML","B02",0.25,"False",7.03106306818315,4.35940904879572,4.40170488821224,95.3827994382603,96.6337584475732,0.480492865790078,2.43536018377519,"35VML_B02_25_I","2020"
"20MMD","B03",0.25,"False",19.0563552834737,-10.7326500219441,10.7386249968538,-46.4524819448279,46.5731249912215,0.862561888797874,2.7253435403697,"20MMD_B03_25_I","2020"
"35VML","B03",0.25,"False",5.61627597120875,2.94462195182133,3.04284854212156,78.0529633405664,83.2692789496747,0.410805776739292,2.03921645251456,"35VML_B03_25_I","2020"
"20MMD","B04",0.25,"False",31.7851932854603,1.99618798004247,2.55856170154745,7.8454501338748,9.61788231261781,0.750653598819423,3.34552765044327,"20MMD_B04_25_I","2020"
"35VML","B04",0.25,"False",3.77132471587208,1.09967069648465,1.70315386639879,41.8069611611204,67.0671922941714,0.533534999196415,1.80240412344435,"35VML_B04_25_I","2020"
"20MMD","B05",0.25,"False",31.5526448163706,1.76363951095279,2.07905925969511,6.42605819222558,7.48669052747279,0.912823957333602,2.02082055871699,"20MMD_B05_25_I","2020"
"35VML","B05",0.25,"False",2.35994961079323,-0.31170440859419,1.01539488871775,-1.2535037433555,60.3934297193918,0.716922042030368,1.30145632409664,"35VML_B05_25_I","2020"
"20MMD","B08",0.25,"False",22.9391790828956,-6.84982622252218,6.91745992350157,-26.4655854786185,27.1681516286373,0.8869075590042,2.25405494850131,"20MMD_B08_25_I","2020"
"35VML","B08",0.25,"False",6.87520322624369,4.20354920685627,4.32251578724254,92.1062129222664,95.4168431251088,0.0744759536626328,2.87989455999419,"35VML_B08_25_I","2020"
"20MMD","B8A",0.25,"False",27.7538520743702,-2.03515323104762,2.46283191364915,-7.26284243923692,9.70124524709388,0.878400162383044,2.48711520821815,"20MMD_B8A_25_I","2020"
"35VML","B8A",0.25,"False",7.52953951110046,4.85788549171303,4.86270571321631,105.339626266588,105.413851640158,0.506850704503959,1.75647183473768,"35VML_B8A_25_I","2020"
"20MMD","B11",0.25,"False",32.8264369541378,3.03743164871997,3.18765171463056,10.0440174591856,10.8695821059407,0.85490212801913,2.53738741843796,"20MMD_B11_25_I","2020"
"35VML","B11",0.25,"False",4.061928482319,1.39027446293158,1.41553246059492,59.2303438309498,60.3297588877576,0.900147201025944,0.869250089186413,"35VML_B11_25_I","2020"
"20MMD","B12",0.25,"False",31.6321345984949,1.84312929307712,1.94780625832279,5.7978438057026,6.61367960088803,0.969549279615452,1.31158315122883,"20MMD_B12_25_I","2020"
"35VML","B12",0.25,"False",11.7473097028932,9.07565568350579,9.08311296284795,123.17034107674,123.974358520997,0.462411154541791,4.75729234767903,"35VML_B12_25_I","2020"
"20MMD","B02",0.25,"True",32.4994164273764,2.7104111219586,2.8767421960986,9.27613468139349,9.94396392245089,0.910380090693098,2.0110477313239,"20MMD_B02_25_D","2020"
"35VML","B02",0.25,"True",5.36223137956432,2.69057736017689,2.73623557455325,78.1434613032018,79.8055134418978,0.574578743318704,1.65917793475273,"35VML_B02_25_D","2020"
"20MMD","B03",0.25,"True",19.0563552834737,-10.7326500219441,10.7386249968538,-46.4524819448279,46.5731249912215,0.862561888797874,2.7253435403697,"20MMD_B03_25_D","2020"
"35VML","B03",0.25,"True",6.04925816994488,3.37760415055746,3.53143952720516,79.7688883421559,86.0923873790057,0.182340863335831,2.74042511954698,"35VML_B03_25_D","2020"
"20MMD","B04",0.25,"True",33.0707116400657,3.28170633464787,3.37652021331017,11.6466369182,11.9467157213024,0.787986984138607,3.07613621726617,"20MMD_B04_25_D","2020"
"35VML","B04",0.25,"True",3.0330170840837,0.361363064696277,1.28712565254107,28.0509769782534,59.5408025145078,0.555742833548465,1.58875118576098,"35VML_B04_25_D","2020"
"20MMD","B05",0.25,"True",32.6907866849998,2.90178137958198,3.02599774741851,9.69478926445777,10.2850840251186,0.900734736027173,2.11140981680905,"20MMD_B05_25_D","2020"
"35VML","B05",0.25,"True",3.58774599276438,0.916091973376954,1.27563457920201,44.5525557106088,57.3904549362766,0.722036188014293,1.33161342985984,"35VML_B05_25_D","2020"
"20MMD","B08",0.25,"True",21.6059630652644,-8.18304224015346,8.19171696248537,-32.2530342640927,32.3978298106985,0.899196775851652,2.14204318173359,"20MMD_B08_25_D","2020"
"35VML","B08",0.25,"True",5.79289776376767,3.12124374438024,3.24647143465816,82.3947928504042,85.9556669998563,0.481096641334045,2.19278035834803,"35VML_B08_25_D","2020"
"20MMD","B8A",0.25,"True",32.2755853686548,2.48658006323697,2.72900512039743,8.60685691194566,9.6087571480967,0.910927292381112,2.01078216489161,"20MMD_B8A_25_D","2020"
