"mode","run","tile","out_name","year","original","mean_height","mean_change","mean_abs_change","relative_mean_change","relative_mean_abs_change","mae","rmse","correlation","SD","sd_change","relative_sd_change","wasserstein","q05_shift","q25_shift","q50_shift","q75_shift","q95_shift","shuffle_percentage","patch_size","shuffle_type","time_min"
"shuffle","2026-06-22_shuffle_g5","49UCP","49UCP_shuffle_30.0_ 1x 1_local","2020",FALSE,4.98041823518513,2.52434526756777,3.33526585397319,102.779734187484,135.79669244146,3.33526585397319,3.96515986907233,0.608416124143658,2.67939230787414,-1.14818604049124,-29.9977148993328,2.9918118076901,1,3,4,4,-1,30,1,"local",25.1956688960393
"shuffle","2026-06-22_shuffle_g5","20MMD","20MMD_shuffle_50.0_ 1x 1_local","2020",FALSE,27.9505279745256,-3.19529867678331,3.75239976146569,-10.2591551431788,12.0478412837631,3.75239976146569,4.37891658751984,0.834216674160664,3.44336335437991,-1.74421707813932,-33.6229404214227,3.41995453106434,0,-3,-3,-4,-5,50,1,"local",14.4756051540375
"shuffle","2026-06-22_shuffle_g5","35VML","35VML_shuffle_50.0_ 1x 1_local","2020",FALSE,6.08136740095386,3.40169916460374,3.45278088176433,126.944788106944,128.851058311131,3.45278088176433,3.82561598543045,0.362177992173638,0.996305093291691,-0.848233440302028,-45.9862141589101,3.40185533867124,5,4,4,3,2,50,1,"local",28.5432144959768
"shuffle","2026-06-22_shuffle_g5","49UCP","49UCP_shuffle_50.0_ 1x 1_local","2020",FALSE,5.70230976976277,3.24623707862344,4.109628230487,132.171864877401,167.325187292425,4.109628230487,4.68747495398145,0.484411074463946,2.32505335280063,-1.50252487340597,-39.2552361991848,3.73767585924139,2,4,5,4,-1,50,1,"local",27.9826039512952
"shuffle","2026-06-22_shuffle_g5","20MMD","20MMD_shuffle_65.0_ 1x 1_local","2020",FALSE,27.3503339005974,-3.79551907029311,4.47052216378265,-12.186274281332,14.3535069274259,4.47052216378265,5.16920473824085,0.758362333987942,2.99553757304644,-2.19200158287182,-42.2551332527495,4.13436545051506,1,-3,-4,-5,-6,65,1,"local",14.6365827004115
"shuffle","2026-06-22_shuffle_g5","35VML","35VML_shuffle_65.0_ 1x 1_local","2020",FALSE,6.1206670006702,3.44099876432008,3.50360172628101,128.411372633463,130.747593256288,3.50360172628101,3.89335349840797,0.263765331609277,0.876542601333738,-0.96799593225998,-52.4790301005006,3.44185713915665,5,5,4,3,1,65,1,"local",29.2455177585284
"shuffle","2026-06-22_shuffle_g5","49UCP","49UCP_shuffle_65.0_ 1x 1_local","2020",FALSE,5.86541334026449,3.43647896139087,4.37474251526078,141.480930538127,180.109539117706,4.37474251526078,5.16135461692839,0.344718321175985,2.79552515292821,-0.986634405652906,-26.0865357574455,3.69270029246597,2,4,5,4,0,65,1,"local",25.306497490406
"shuffle","2026-06-22_shuffle_g5","20MMD","20MMD_shuffle_80.0_ 1x 1_local","2020",FALSE,26.8147294795917,-4.3311508051998,5.20562385040394,-13.9060150671506,16.7136834881686,5.20562385040394,5.97381898182565,0.62657343479139,2.4872440106067,-2.70024671225207,-52.0530417597354,4.8507711557179,1,-4,-5,-6,-7,80,1,"local",16.4970501343409
"shuffle","2026-06-22_shuffle_g5","35VML","35VML_shuffle_80.0_ 1x 1_local","2020",FALSE,6.10502442487513,3.42535618852501,3.50142995435436,127.827622168279,130.666546957452,3.50142995435436,3.91033291416876,0.162492031846179,0.794848937131382,-1.04968959646234,-56.9079787353221,3.42830995886556,5,5,4,3,1,80,1,"local",31.6322166641553
"shuffle","2026-06-22_shuffle_g5","49UCP","49UCP_shuffle_80.0_ 1x 1_local","2020",FALSE,6.1595496550709,3.72724792938324,4.7200924515122,153.239538089357,194.058672970671,4.7200924515122,5.50143322268068,0.258004241421907,2.70374319165193,-1.08410540439462,-28.6206108007095,3.98259587529697,2,4,5,5,0,80,1,"local",25.888121898969
"shuffle","2026-06-22_shuffle_g5","20MMD","20MMD_shuffle_100.0_ 1x 1_local","2020",FALSE,26.3117435801544,-4.83416546315796,6.39028449522193,-15.5210286411466,20.5172515155535,6.39028449522193,7.36709749496063,-0.0382698748035834,1.81015403478675,-3.37729218500128,-65.1051026248381,5.65147357571039,2,-5,-6,-6,-8,100,1,"local",16.6376031279564
"shuffle","2026-06-22_shuffle_g5","35VML","35VML_shuffle_100.0_ 1x 1_local","2020",FALSE,6.04413538314709,3.36446714679697,3.46261717574281,125.555361710732,129.218129646494,3.46261717574281,3.90207981629002,0.0158645700122253,0.739981923383495,-1.10455661021022,-59.8825446090418,3.36858477917612,5,5,4,2,1,100,1,"local",33.1712800900141
"shuffle","2026-06-22_shuffle_g5","49UCP","49UCP_shuffle_100.0_ 1x 1_local","2020",FALSE,6.5544737465967,4.09840221430069,5.19466418052554,166.868194203993,211.502967736018,5.19466418052554,5.82093865449753,0.0942304795724195,1.96260057109325,-1.86497631766128,-48.724725116316,4.58644982434524,4,5,5,5,-1,100,1,"local",31.847171596686
"shuffle","2026-06-22_shuffle_g5","20MMD","20MMD_shuffle_2.5_ 2x 2_local","2020",FALSE,30.9203618249817,-0.225404823899705,0.378720148576418,-0.723709345288506,1.21596027108878,0.378720148576418,0.720602488043684,0.991267567968339,5.16470222626455,-0.022975093447446,-0.442878229147866,0.225404823899725,0,-1,0,0,-1,2.5,2,"local",8.39998430013657
"shuffle","2026-06-22_shuffle_g5","35VML","35VML_shuffle_2.5_ 2x 2_local","2020",FALSE,2.77413059704532,0.0944623606952057,0.328919340088837,3.5251513382817,12.2746292106984,0.328919340088837,0.706480459131578,0.927077798883238,1.8199132977945,-0.0246252357992205,-1.33503504268046,0.100598401881584,0,0,1,0,0,2.5,2,"local",15.988067305088
"shuffle","2026-06-22_shuffle_g5","49UCP","49UCP_shuffle_2.5_ 2x 2_local","2020",FALSE,2.37638061476296,-0.0796936363732632,0.414743426417967,-3.24475680392787,16.8864368097218,0.414743426417967,0.987203120455939,0.966776836376343,3.59588564852759,-0.231694321018336,-6.05328491793268,0.141523597161361,0,0,0,0,0,2.5,2,"local",19.0597075422605
"shuffle","2026-06-22_shuffle_g5","20MMD","20MMD_shuffle_5.0_ 2x 2_local","2020",FALSE,30.7092349862488,-0.436532971619968,0.631292276606047,-1.40158037589721,2.02689584491865,0.631292276606047,1.00798762812655,0.984557404907842,5.13428038470943,-0.0533971935032946,-1.02930825399699,0.436532971619965,-1,-1,0,0,-1,5,2,"local",8.75903680324554
"shuffle","2026-06-22_shuffle_g5","35VML","35VML_shuffle_5.0_ 2x 2_local","2020",FALSE,2.87471960444188,0.195051368091763,0.537480125601676,7.27893719998099,20.057711559613,0.537480125601676,0.950371576486257,0.869962097998622,1.79918350392221,-0.0453550296715075,-2.45888219982817,0.206393026584738,0,0,1,0,0,5,2,"local",17.9796242952347
"shuffle","2026-06-22_shuffle_g5","49UCP","49UCP_shuffle_5.0_ 2x 2_local","2020",FALSE,2.33106345621181,-0.125010673308941,0.675324612177065,-5.0898575008945,27.4961005476183,0.675324612177065,1.35326539341769,0.937384186519692,3.39182513711117,-0.43575480194598,-11.3846035584908,0.255783566165374,0,0,0,0,-1,5,2,"local",18.2495763381322
"shuffle","2026-06-22_shuffle_g5","20MMD","20MMD_shuffle_10.0_ 2x 2_local","2020",FALSE,30.3316354491645,-0.814144340512183,1.04994525596614,-2.61397963387012,3.37106748669093,1.04994525596614,1.47382907380795,0.971559115920329,5.0579783899571,-0.12967978957398,-2.49977514103872,0.814144407186355,-1,-1,-1,-1,-1,10,2,"local",10.4270004550616
"shuffle","2026-06-22_shuffle_g5","35VML","35VML_shuffle_10.0_ 2x 2_local","2020",FALSE,3.08684278607619,0.407174549726077,0.848305576559843,15.1949612344801,31.6571120653089,0.848305576559843,1.28430132196346,0.772088357597273,1.75507010669389,-0.0894684268998243,-4.85045041187146,0.427147594766324,1,1,1,0,0,10,2,"local",17.7935795505842
"shuffle","2026-06-22_shuffle_g5","49UCP","49UCP_shuffle_10.0_ 2x 2_local","2020",FALSE,2.31409131629801,-0.141982800390033,1.05684223919586,-5.78088419340918,43.0297372548752,1.05684223919586,1.85119528942495,0.879795070192423,3.05706951366342,-0.770510447399989,-20.1304859790812,0.420590323153437,0,1,0,0,-2,10,2,"local",17.1516725381215
"shuffle","2026-06-22_shuffle_g5","20MMD","20MMD_shuffle_15.0_ 2x 2_local","2020",FALSE,29.9964508108833,-1.14932947241208,1.41349262094867,-3.69016111318461,4.53831179727026,1.41349262094867,1.87831696887341,0.958116680851313,4.96626938522348,-0.221386136090889,-4.26755660974954,1.149329472412,-1,-1,-1,-1,-2,15,2,"local",8.76586743195852
"shuffle","2026-06-22_shuffle_g5","35VML","35VML_shuffle_15.0_ 2x 2_local","2020",FALSE,3.29732726808366,0.617659031733544,1.0882607430444,23.049832190228,40.6117715723901,1.0882607430444,1.53316261958863,0.689725765360973,1.70271491371871,-0.14182361987501,-7.68884017829081,0.644069925038394,1,1,1,1,0,15,2,"local",17.3979984760284
"shuffle","2026-06-22_shuffle_g5","49UCP","49UCP_shuffle_15.0_ 2x 2_local","2020",FALSE,2.36573927829841,-0.0903350022939975,1.33579446897658,-3.67802403240869,54.387380688437,1.33579446897658,2.20110867343171,0.822805926405676,2.8256417820567,-1.00193818521891,-26.1768060702875,0.512379346522058,0,1,0,0,-2,15,2,"local",17.7520008007685
"shuffle","2026-06-22_shuffle_g5","20MMD","20MMD_shuffle_20.0_ 2x 2_local","2020",FALSE,29.6964717515818,-1.44932294303161,1.73951602524371,-4.65335033908211,5.58507510339606,1.73951602524371,2.23749076327363,0.944509648430867,4.85468089635615,-0.332951446342188,-6.41817739475739,1.44937913268348,-1,-2,-1,-1,-2,20,2,"local",9.16806623140971
"shuffle","2026-06-22_shuffle_g5","35VML","35VML_shuffle_20.0_ 2x 2_local","2020",FALSE,3.49341960244555,0.813751366095435,1.28577935626085,30.3676162241568,47.9827815555319,1.28577935626085,1.73457234144545,0.618961888270361,1.63939803001329,-0.205140503580433,-11.1215081628443,0.845815908574654,1,1,2,1,0,20,2,"local",17.5533205032349
"shuffle","2026-06-22_shuffle_g5","49UCP","49UCP_shuffle_20.0_ 2x 2_local","2020",FALSE,2.4561338350586,6.04263286105855e-05,1.55794032960725,0.00246028186274088,63.4321565499482,1.55794032960725,2.4722661734444,0.766453655272075,2.67267614731953,-1.15490221780178,-30.1731828230034,0.63930566940097,0,1,0,0,-3,20,2,"local",18.0352327187856
"shuffle","2026-06-22_shuffle_g5","20MMD","20MMD_shuffle_25.0_ 2x 2_local","2020",FALSE,29.425434548555,-1.72036274372019,2.03514405242813,-5.52357908059355,6.53424933492677,2.03514405242813,2.55966719891126,0.931035629040856,4.73835876221307,-0.449269680757171,-8.66040591950983,1.72468301600046,-2,-2,-2,-2,-3,25,2,"local",10.3596434593201
"shuffle","2026-06-22_shuffle_g5","35VML","35VML_shuffle_25.0_ 2x 2_local","2020",FALSE,3.66839114644868,0.98872291009856,1.44957634524888,36.897213494058,54.0953661944098,1.44957634524888,1.89980835634507,0.55895209331464,1.57170758088284,-0.272830952710873,-14.7912850689715,1.02564360613698,1,2,2,1,0,25,2,"local",17.7772565841675
"shuffle","2026-06-22_shuffle_g5","49UCP","49UCP_shuffle_25.0_ 2x 2_local","2020",FALSE,2.56810404998113,0.112030005038159,1.74549463749585,4.56134477170293,71.0684859477181,1.74549463749585,2.69468403696449,0.711785178789443,2.5800593986273,-1.2475205564104,-32.5929326379835,0.811814893128554,0,1,1,1,-3,25,2,"local",16.9782137354215
"shuffle","2026-06-22_shuffle_g5","20MMD","20MMD_shuffle_30.0_ 2x 2_local","2020",FALSE,29.1803427637113,-1.96545387327224,2.30940985314593,-6.31049478740382,7.41483635837928,2.30940985314593,2.85628225478353,0.917203255513779,4.6049436818299,-0.582684044539864,-11.2321869508477,1.97832546656645,-2,-2,-2,-2,-3,30,2,"local",8.47321808338165
"shuffle","2026-06-22_shuffle_g5","35VML","35VML_shuffle_30.0_ 2x 2_local","2020",FALSE,3.82290892702341,1.14324069067329,1.5902956245639,42.6635161459563,59.3467356514996,1.5902956245639,2.04057576107811,0.505227025879149,1.50031670763887,-0.344221825954846,-18.6616771450254,1.18440723161937,1,2,2,1,0,30,2,"local",17.2694912115733
"shuffle","2026-06-22_shuffle_g5","49UCP","49UCP_shuffle_30.0_ 2x 2_local","2020",FALSE,2.68702597743875,0.230953345351441,1.91178510826504,9.40335975142412,77.8391112416042,1.91178510826504,2.88382398306012,0.660289090678948,2.52115213843409,-1.30642490401664,-34.1319035391684,0.971655087418852,0,1,1,1,-3,30,2,"local",19.4029694477717
"shuffle","2026-06-22_shuffle_g5","20MMD","20MMD_shuffle_50.0_ 2x 2_local","2020",FALSE,28.3875550002759,-2.75828166903721,3.24550243945566,-8.85602046373937,10.4203411644207,3.24550243945566,3.87069316200046,0.856205276338201,4.0042316154779,-1.18333368169943,-22.8109645645003,2.85118679981786,-1,-3,-3,-3,-4,50,2,"local",10.7558595299721
"shuffle","2026-06-22_shuffle_g5","35VML","35VML_shuffle_50.0_ 2x 2_local","2020",FALSE,4.24927424598,1.56960600962988,1.97332978747003,58.574639514621,73.6408246626019,1.97332978747003,2.4210238831895,0.336018039240897,1.23585104557244,-0.608687488021277,-32.9994454946609,1.62402707786446,2,3,2,1,0,50,2,"local",17.8947500507037
"shuffle","2026-06-22_shuffle_g5","49UCP","49UCP_shuffle_50.0_ 2x 2_local","2020",FALSE,3.16029633142971,0.704223212600954,2.46299368838165,28.6727299444889,100.281773759089,2.46299368838165,3.47567220046024,0.483627082961233,2.45166329600606,-1.37591632098477,-35.9474252312612,1.50030056077503,0,1,1,2,-3,50,2,"local",17.6029901186625
"shuffle","2026-06-22_shuffle_g5","20MMD","20MMD_shuffle_65.0_ 2x 2_local","2020",FALSE,27.9290500254263,-3.21680490628463,3.87974570071021,-10.3281958814027,12.4566999660686,3.87974570071021,4.57076784774983,0.789838985488753,3.44801679174385,-1.73951498079321,-33.5326135254198,3.45519262169033,0,-3,-3,-4,-5,65,2,"local",10.6614416917165
"shuffle","2026-06-22_shuffle_g5","35VML","35VML_shuffle_65.0_ 2x 2_local","2020",FALSE,4.42868021808187,1.74901198173176,2.14442006840646,65.2697210052401,80.0255807535078,2.14442006840646,2.59017834282354,0.230307165178203,1.07912112976908,-0.765417403824642,-41.4964171192118,1.81029451923205,2,3,3,1,0,65,2,"local",19.1056283315023
"shuffle","2026-06-22_shuffle_g5","49UCP","49UCP_shuffle_65.0_ 2x 2_local","2020",FALSE,3.46577409788671,1.00970094581101,2.81606049629025,41.1103775536032,114.657028595028,2.81606049629025,3.83982234038761,0.369097878196151,2.44727608160181,-1.38030349451148,-36.0620456626301,1.79308316075516,0,1,2,2,-3,65,2,"local",19.7802080392838
"shuffle","2026-06-22_shuffle_g5","20MMD","20MMD_shuffle_80.0_ 2x 2_local","2020",FALSE,27.5677043920205,-3.57816909211613,4.56156930079939,-11.4884210710564,14.6458223530726,4.56156930079939,5.35170686275712,0.653280507844015,2.74712146762804,-2.44038431396707,-47.0435006092018,4.11543628982668,2,-3,-4,-5,-6,80,2,"local",10.988137849172
"shuffle","2026-06-22_shuffle_g5","35VML","35VML_shuffle_80.0_ 2x 2_local","2020",FALSE,4.53468283446445,1.85501459811433,2.25749750872774,69.2255322114421,84.2454106110762,2.25749750872774,2.70209995191846,0.133196957694767,0.965620729014985,-0.878917804578733,-47.6497394102326,1.92092619414179,3,3,3,1,0,80,2,"local",19.5178029974302
"shuffle","2026-06-22_shuffle_g5","49UCP","49UCP_shuffle_80.0_ 2x 2_local","2020",FALSE,3.7142860289444,1.25821360218063,3.14214525548324,51.2286848087173,127.933737671713,3.14214525548324,4.1783169812541,0.25441715773811,2.44796801329344,-1.3796100869874,-36.0439434765857,2.01656716573281,1,2,2,3,-3,80,2,"local",19.3911378741264
"shuffle","2026-06-22_shuffle_g5","20MMD","20MMD_shuffle_100.0_ 2x 2_local","2020",FALSE,27.2681958241362,-3.87771177730291,5.71232514487688,-12.4501485939159,18.340531982484,5.71232514487688,6.80717771909531,-0.0252727247084155,1.96856024754414,-3.21888906165042,-62.0514798273799,4.7953042210182,3,-4,-5,-5,-7,100,2,"local",10.3734354893367
"shuffle","2026-06-22_shuffle_g5","35VML","35VML_shuffle_100.0_ 2x 2_local","2020",FALSE,4.60568890438362,1.92602066803351,2.35530726498736,71.875340458447,87.8954802328607,2.35530726498736,2.80216687608903,0.0115325002529813,0.881919413882107,-0.962619119711611,-52.1875310371607,1.99447053186285,3,3,3,1,0,100,2,"local",18.9295268456141
"shuffle","2026-06-22_shuffle_g5","49UCP","49UCP_shuffle_100.0_ 2x 2_local","2020",FALSE,3.94515995913051,1.48908703964383,3.54468905089521,60.6287797006877,144.323445072472,3.54468905089521,4.61392681660911,0.0857750000360795,2.45630539065066,-1.37127438086714,-35.8261476631059,2.22576516479074,1,2,3,3,-3,100,2,"local",19.3266419688861
"shuffle","2026-06-22_shuffle_g5","20MMD","20MMD_shuffle_2.5_ 4x 4_local","2020",FALSE,31.0161946783785,-0.129573303787613,0.268786684430747,-0.41602218273059,0.862995847733319,0.268786684430747,0.653780290749614,0.992341614681223,5.15162289644729,-0.0360509062257348,-0.694933945290836,0.129980498921803,0,-1,0,0,0,2.5,4,"local",6.99645338058472
"shuffle","2026-06-22_shuffle_g5","35VML","35VML_shuffle_2.5_ 4x 4_local","2020",FALSE,2.71460310838914,0.0349348720390235,0.208475292000429,1.30370138978872,7.7798918975278,0.208475292000429,0.570184072390874,0.951893370648904,1.822247404767,-0.0222911288267151,-1.20849352945125,0.0433644251027823,0,0,1,0,0,2.5,4,"local",15.0973153352737
"shuffle","2026-06-22_shuffle_g5","49UCP","49UCP_shuffle_2.5_ 4x 4_local","2020",FALSE,2.3859501049951,-0.0701241755973019,0.274885864689435,-2.8551325239393,11.1920827013071,0.274885864689435,0.828550724624878,0.976618927464909,3.67096595895273,-0.156614008322886,-4.09172400477266,0.0960591538970209,0,0,0,0,0,2.5,4,"local",14.8177711089452
"shuffle","2026-06-22_shuffle_g5","20MMD","20MMD_shuffle_5.0_ 4x 4_local","2020",FALSE,30.8897783107999,-0.255992567508017,0.467365888753897,-0.821917583957787,1.50057576221176,0.467365888753897,0.909479946746269,0.985748217857219,5.11231345248841,-0.0753568391389861,-1.45261427389878,0.25701893147719,0,-1,0,0,-1,5,4,"local",6.59253644943237
"shuffle","2026-06-22_shuffle_g5","35VML","35VML_shuffle_5.0_ 4x 4_local","2020",FALSE,2.75153638896911,0.0718681526189946,0.358825952712434,2.68197949447965,13.390685751501,0.358825952712434,0.771501240783904,0.911490540226179,1.80139287001556,-0.0431456635781586,-2.33910340133138,0.0879496801792743,0,0,1,0,0,5,4,"local",13.2873738447825
"shuffle","2026-06-22_shuffle_g5","49UCP","49UCP_shuffle_5.0_ 4x 4_local","2020",FALSE,2.32696891183549,-0.129105234308732,0.469974245834359,-5.25656908654054,19.1351815079431,0.469974245834359,1.14368549275793,0.955569993014944,3.52173903479443,-0.305840924000662,-7.99045159848051,0.182883534141125,0,0,0,0,-1,5,4,"local",15.0030409574509
"shuffle","2026-06-22_shuffle_g5","20MMD","20MMD_shuffle_10.0_ 4x 4_local","2020",FALSE,30.6458757634207,-0.499906114511425,0.795376956862364,-1.60505238388517,2.55372287643842,0.795376956862364,1.29667994819263,0.973044199591947,5.03472897355361,-0.152925439522361,-2.94787253246666,0.503423657479557,0,-1,0,0,-1,10,4,"local",6.56267831722895
