"tile","band","increment","decrease","mean_height","average_difference","avg_abs_diff","avg_difference_percent","avg_abs_diff_perc","correlation","std_dev","out_name","year","abs_increment","Location","original"
"32UQU","High",0,"True",8.63165830814115,0,0,0,0,0,0,"32UQU_B02-B05-B08-B8A_original",2020,0,"Germany",TRUE
"33NTG","High",0,"True",22.916080429947,0,0,0,0,0,0,"33NTG_B02-B05-B08-B8A_original",2020,0,"Cameroon",TRUE
"35VML","High",0,"True",2.87060872203778,0,0,0,0,0,0,"35VML_B02-B05-B08-B8A_original",2020,0,"Finland",TRUE
"49UCP","High",0,"True",2.31524411615708,0,0,0,0,0,0,"49UCP_B02-B05-B08-B8A_original",2020,0,"Mongolia",TRUE
"20MMD","Blue",0,"True",28.9490034735493,0,0,0,0,0,0,"20MMD_B02_original",2020,0,"Brazil",TRUE
"32UQU","Blue",0,"True",8.63165830814115,0,0,0,0,0,0,"32UQU_B02_original",2020,0,"Germany",TRUE
"33NTG","Blue",0,"True",22.916080429947,0,0,0,0,0,0,"33NTG_B02_original",2020,0,"Cameroon",TRUE
"35VML","Blue",0,"True",2.87060872203778,0,0,0,0,0,0,"35VML_B02_original",2020,0,"Finland",TRUE
"49UCP","Blue",0,"True",2.31524411615708,0,0,0,0,0,0,"49UCP_B02_original",2020,0,"Mongolia",TRUE
"20MMD","RGB",0,"True",28.9490034735493,0,0,0,0,0,0,"20MMD_B02-B03-B04_original",2020,0,"Brazil",TRUE
"32UQU","RGB",0,"True",8.63165830814115,0,0,0,0,0,0,"32UQU_B02-B03-B04_original",2020,0,"Germany",TRUE
"33NTG","RGB",0,"True",22.916080429947,0,0,0,0,0,0,"33NTG_B02-B03-B04_original",2020,0,"Cameroon",TRUE
"35VML","RGB",0,"True",2.87060872203778,0,0,0,0,0,0,"35VML_B02-B03-B04_original",2020,0,"Finland",TRUE
"49UCP","RGB",0,"True",2.31524411615708,0,0,0,0,0,0,"49UCP_B02-B03-B04_original",2020,0,"Mongolia",TRUE
