"mode","run","tile","out_name","year","original","mean_height","mean_change","mean_abs_change","relative_mean_change","relative_mean_abs_change","mae","rmse","correlation","SD","sd_change","relative_sd_change","shift_distance","time_min"
"geographical","2026-06-16_geographical_1","35VML","35VML_geographical_500_N","2020",FALSE,2.5504251157045,-0.129243120645613,0.420310989447598,-4.82310156505235,15.6851875820303,0.420310989447598,0.685181979745033,0.948313245854924,1.41731188401388,-0.427226649579837,-23.1617091103795,500,6.74404904047648
"geographical","2026-06-16_geographical_1","49NHC","49NHC_geographical_500_N","2020",FALSE,40.9223485283875,0.818646946196132,0.842473964637396,2.04132514929661,2.10073866351407,0.842473964637396,1.0289389075053,0.995697214780848,6.60937849897559,0.144268249031912,2.23148938617355,500,5.11798996130625
"geographical","2026-06-16_geographical_1","49UCP","49UCP_geographical_500_N","2020",FALSE,2.15518161588851,-0.300892664703894,0.35731037128585,-12.2509594714423,14.5480278878075,0.35731037128585,0.861820679506973,0.987519697677569,3.2424109926835,-0.58516897459211,-15.2882233577113,500,6.65065615177155
"geographical","2026-06-16_geographical_1","55HEV","55HEV_geographical_500_N","2020",FALSE,6.246283809212,0.792622754705233,0.863856105213716,14.5337736757628,15.8399302153156,0.863856105213716,1.43524905050244,0.993198369502094,6.73636868716464,0.949416949273422,16.4061667052954,500,8.3669450600942
"geographical","2026-06-16_geographical_1","10TES","10TES_geographical_1000_N","2020",FALSE,16.1961693743995,-5.45737343144438,5.46609707774501,-25.2031433395349,25.2434307252013,5.46609707774501,5.91565860516482,0.970281507721294,7.00525686625752,-1.32107724297257,-15.8662530909984,1000,19.5359660704931
"geographical","2026-06-16_geographical_1","17SNB","17SNB_geographical_1000_N","2020",FALSE,11.2655486533887,-3.47801387122308,3.54150403909443,-23.5900506774882,24.0206804371909,3.54150403909443,4.16928072268782,0.916404016465652,3.56408234200003,-1.50519450942206,-29.6924897483121,1000,3.50382686456045
"geographical","2026-06-16_geographical_1","20MMD","20MMD_geographical_1000_N","2020",FALSE,32.4584242280691,1.31266261166439,1.45547871190476,4.21457862495485,4.67311966819315,1.45547871190476,1.71350963776102,0.978811155409588,5.368699400596,0.181012762348665,3.48927710887758,1000,3.5605464498202
"geographical","2026-06-16_geographical_1","32TMT","32TMT_geographical_1000_N","2020",FALSE,15.5248265480124,-0.467055959443353,1.52803123211875,-2.92058148392224,9.55504288757969,1.52803123211875,1.94818108981399,0.988436033699207,10.8288668089615,1.06377001678025,10.8935941897882,1000,16.4333344777425
"geographical","2026-06-16_geographical_1","32UQU","32UQU_geographical_1000_N","2020",FALSE,6.03610551880679,-3.39632411902435,3.47170271808482,-36.0068852822664,36.8060282597887,3.47170271808482,5.24160721973247,0.96623267643781,4.93259328704407,-3.61814838007565,-42.3138544108818,1000,16.3222975333532
"geographical","2026-06-16_geographical_1","33NTG","33NTG_geographical_1000_N","2020",FALSE,23.2052864300168,0.925294005331832,1.01213420117355,4.15302657063141,4.54279418897899,1.01213420117355,1.41727102981618,0.997726072062914,15.8637448011176,0.132422994400166,0.841779197115021,1000,6.78056485652924
"geographical","2026-06-16_geographical_1","34UFD","34UFD_geographical_1000_N","2020",FALSE,1.99456764115994,-1.81167229576362,1.89109002984999,-47.5974275344271,49.6839416639216,1.89109002984999,2.80577180251281,0.868740988430908,1.47972395351928,-1.81900862824554,-55.1426520082563,1000,9.99443677266439
"geographical","2026-06-16_geographical_1","35VML","35VML_geographical_1000_N","2020",FALSE,2.68016102147345,0.000492785123337391,0.770977887388733,0.0183897811174042,28.7713932990024,0.770977887388733,1.03909819913066,0.875069878372987,1.08238439807736,-0.762154135516355,-41.3195019586524,1000,6.72272841135661
"geographical","2026-06-16_geographical_1","49NHC","49NHC_geographical_1000_N","2020",FALSE,40.85224404827,0.748542466078661,0.954789942421724,1.86651714566683,2.38080253131974,0.954789942421724,1.23931474430702,0.989328476595067,6.69319676159576,0.228086511652073,3.52796012495007,1000,5.17281881173452
"geographical","2026-06-16_geographical_1","49UCP","49UCP_geographical_1000_N","2020",FALSE,1.81781672742449,-0.638257553167913,0.748347633024833,-25.9868994277309,30.4692589690053,0.748347633024833,1.64320379615591,0.946303347913415,2.7493339059621,-1.07824606131351,-28.1704385155142,1000,7.77030395666758
"geographical","2026-06-16_geographical_1","55HEV","55HEV_geographical_1000_N","2020",FALSE,7.10499645540537,1.6513354008986,1.74607358254977,30.2793918506172,32.0165401754636,1.74607358254977,2.73848652770049,0.98402235292751,7.6208346700619,1.83388293217068,31.6899641682332,1000,10.9882716059685
"geographical","2026-06-16_geographical_1","10TES","10TES_geographical_1500_N","2020",FALSE,13.141532702649,-8.51201010319483,8.52696440653438,-39.3100112047143,39.3790728980992,8.52696440653438,9.25062025943176,0.916636221925428,6.20302624606566,-2.12330786316443,-25.501112918477,1500,25.7261351068815
"geographical","2026-06-16_geographical_1","17SNB","17SNB_geographical_1500_N","2020",FALSE,8.36051465125635,-6.38304787335546,6.38710634588138,-43.2937959377191,43.3213230195837,6.38710634588138,7.1615299980402,0.811809582205866,2.78028361009669,-2.28899324132541,-45.1542361645383,1500,4.56715830961863
